graphid,repeatid,vertices, edges, ticks, min-degree, d-bound, nodes-deleted
512,3,1000,4,2,1,1000,1
512,4,1000,4,1,1,1000,1
513,0,1000,4,7,1,1000,0
513,1,1000,4,1,1,1000,0
513,2,1000,4,1,1,1000,0
513,3,1000,4,1,1,1000,0
513,4,1000,4,1,1,1000,0
514,0,1000,4,7,1,1000,1
514,1,1000,4,1,1,1000,1
514,2,1000,4,1,1,1000,1
514,3,1000,4,1,1,1000,1
514,4,1000,4,1,1,1000,1
515,0,1000,4,7,2,1000,0
515,1,1000,4,1,2,1000,0
515,2,1000,4,1,2,1000,0
515,3,1000,4,1,2,1000,0
515,4,1000,4,1,2,1000,0
516,0,1000,4,7,1,1000,0
516,1,1000,4,1,1,1000,0
516,2,1000,4,2,1,1000,0
516,3,1000,4,1,1,1000,0
516,4,1000,4,1,1,1000,0
517,0,1000,4,8,1,1000,0
517,1,1000,4,1,1,1000,0
517,2,1000,4,1,1,1000,0
517,3,1000,4,1,1,1000,0
517,4,1000,4,1,1,1000,0
518,0,1000,4,7,1,1000,0
518,1,1000,4,1,1,1000,0
518,2,1000,4,1,1,1000,0
518,3,1000,4,1,1,1000,0
518,4,1000,4,1,1,1000,0
519,0,1000,4,7,1,1000,0
519,1,1000,4,1,1,1000,0
519,2,1000,4,1,1,1000,0
519,3,1000,4,1,1,1000,0
519,4,1000,4,1,1,1000,0
520,0,1000,4,6,1,1000,0
520,1,1000,4,1,1,1000,0
520,2,1000,4,1,1,1000,0
520,3,1000,4,1,1,1000,0
520,4,1000,4,1,1,1000,0
521,0,1000,4,6,1,1000,0
521,1,1000,4,2,1,1000,0
521,2,1000,4,1,1,1000,0
521,3,1000,4,2,1,1000,0
521,4,1000,4,1,1,1000,0
522,0,1000,4,7,1,1000,0
522,1,1000,4,1,1,1000,0
522,2,1000,4,1,1,1000,0
522,3,1000,4,1,1,1000,0
522,4,1000,4,1,1,1000,0
523,0,1000,4,7,1,1000,1
523,1,1000,4,2,1,1000,1
523,2,1000,4,3,1,1000,1
523,3,1000,4,1,1,1000,1
523,4,1000,4,1,1,1000,1
524,0,1000,4,7,1,1000,0
524,1,1000,4,1,1,1000,0
524,2,1000,4,1,1,1000,0
524,3,1000,4,1,1,1000,0
524,4,1000,4,1,1,1000,0
525,0,1000,4,7,1,1000,0
525,1,1000,4,1,1,1000,0
525,2,1000,4,1,1,1000,0
525,3,1000,4,1,1,1000,0
525,4,1000,4,2,1,1000,0
526,0,1000,4,7,1,1000,0
526,1,1000,4,1,1,1000,0
526,2,1000,4,1,1,1000,0
526,3,1000,4,1,1,1000,0
526,4,1000,4,1,1,1000,0
527,0,1000,4,6,2,1000,0
527,1,1000,4,1,2,1000,0
527,2,1000,4,1,2,1000,0
527,3,1000,4,1,2,1000,0
527,4,1000,4,1,2,1000,0
528,0,1000,4,6,1,1000,0
528,1,1000,4,3,1,1000,0
528,2,1000,4,1,1,1000,0
528,3,1000,4,3,1,1000,0
528,4,1000,4,1,1,1000,0
529,0,1000,4,6,1,1000,0
529,1,1000,4,1,1,1000,0
529,2,1000,4,1,1,1000,0
529,3,1000,4,1,1,1000,0
529,4,1000,4,1,1,1000,0
530,0,1000,4,5,1,1000,0
530,1,1000,4,1,1,1000,0
530,2,1000,4,3,1,1000,0
530,3,1000,4,1,1,1000,0
530,4,1000,4,1,1,1000,0
531,0,1000,4,7,1,1000,0
531,1,1000,4,1,1,1000,0
531,2,1000,4,2,1,1000,0
531,3,1000,4,1,1,1000,0
531,4,1000,4,2,1,1000,0
532,0,1000,4,6,1,1000,0
532,1,1000,4,1,1,1000,0
532,2,1000,4,1,1,1000,0
532,3,1000,4,1,1,1000,0
532,4,1000,4,1,1,1000,0
533,0,1000,4,6,1,1000,0
533,1,1000,4,1,1,1000,0
533,2,1000,4,2,1,1000,0
533,3,1000,4,1,1,1000,0
533,4,1000,4,1,1,1000,0
534,0,1000,4,8,1,1000,0
534,1,1000,4,1,1,1000,0
534,2,1000,4,1,1,1000,0
534,3,1000,4,1,1,1000,0
534,4,1000,4,1,1,1000,0
535,0,1000,4,7,1,1000,1
535,1,1000,4,2,1,1000,1
535,2,1000,4,1,1,1000,1
535,3,1000,4,2,1,1000,1
535,4,1000,4,1,1,1000,1
536,0,1000,4,6,1,1000,0
536,1,1000,4,2,1,1000,0
536,2,1000,4,1,1,1000,0
536,3,1000,4,1,1,1000,0
536,4,1000,4,1,1,1000,0
537,0,1000,4,7,1,1000,0
537,1,1000,4,1,1,1000,0
537,2,1000,4,1,1,1000,0
537,3,1000,4,1,1,1000,0
537,4,1000,4,1,1,1000,0
538,0,1000,4,7,1,1000,0
538,1,1000,4,1,1,1000,0
538,2,1000,4,1,1,1000,0
538,3,1000,4,1,1,1000,0
538,4,1000,4,1,1,1000,0
539,0,1000,4,7,1,1000,0
539,1,1000,4,1,1,1000,0
539,2,1000,4,1,1,1000,0
539,3,1000,4,1,1,1000,0
539,4,1000,4,1,1,1000,0
540,0,1000,4,7,1,1000,2
540,1,1000,4,2,1,1000,2
540,2,1000,4,1,1,1000,2
540,3,1000,4,1,1,1000,2
540,4,1000,4,1,1,1000,2
541,0,1000,4,7,1,1000,2
541,1,1000,4,2,1,1000,2
541,2,1000,4,1,1,1000,2
541,3,1000,4,2,1,1000,2
541,4,1000,4,1,1,1000,2
542,0,1000,4,7,1,1000,0
542,1,1000,4,1,1,1000,0
542,2,1000,4,1,1,1000,0
542,3,1000,4,2,1,1000,0
542,4,1000,4,2,1,1000,0
543,0,1000,4,7,1,1000,1
543,1,1000,4,1,1,1000,1
543,2,1000,4,1,1,1000,1
543,3,1000,4,1,1,1000,1
543,4,1000,4,1,1,1000,1
544,0,1000,4,8,1,1000,0
544,1,1000,4,2,1,1000,0
544,2,1000,4,1,1,1000,0
544,3,1000,4,1,1,1000,0
544,4,1000,4,1,1,1000,0
545,0,1000,4,6,1,1000,0
545,1,1000,4,1,1,1000,0
545,2,1000,4,2,1,1000,0
545,3,1000,4,3,1,1000,0
545,4,1000,4,1,1,1000,0
546,0,1000,4,6,2,1000,2
546,1,1000,4,1,2,1000,2
546,2,1000,4,1,2,1000,2
546,3,1000,4,1,2,1000,2
546,4,1000,4,1,2,1000,2
547,0,1000,4,7,1,1000,0
547,1,1000,4,1,1,1000,0
547,2,1000,4,1,1,1000,0
547,3,1000,4,1,1,1000,0
547,4,1000,4,1,1,1000,0
548,0,1000,4,8,1,1000,0
548,1,1000,4,1,1,1000,0
548,2,1000,4,1,1,1000,0
548,3,1000,4,2,1,1000,0
548,4,1000,4,1,1,1000,0
549,0,1000,4,7,1,1000,0
549,1,1000,4,1,1,1000,0
549,2,1000,4,1,1,1000,0
549,3,1000,4,1,1,1000,0
549,4,1000,4,3,1,1000,0
550,0,1000,4,7,1,1000,0
550,1,1000,4,1,1,1000,0
550,2,1000,4,1,1,1000,0
550,3,1000,4,1,1,1000,0
550,4,1000,4,1,1,1000,0
551,0,1000,4,7,1,1000,0
551,1,1000,4,2,1,1000,0
551,2,1000,4,1,1,1000,0
551,3,1000,4,1,1,1000,0
551,4,1000,4,1,1,1000,0
552,0,1000,4,7,1,1000,0
552,1,1000,4,1,1,1000,0
552,2,1000,4,1,1,1000,0
552,3,1000,4,1,1,1000,0
552,4,1000,4,1,1,1000,0
553,0,1000,4,6,1,1000,0
553,1,1000,4,1,1,1000,0
553,2,1000,4,3,1,1000,0
553,3,1000,4,1,1,1000,0
553,4,1000,4,1,1,1000,0
554,0,1000,4,7,1,1000,0
554,1,1000,4,1,1,1000,0
554,2,1000,4,2,1,1000,0
554,3,1000,4,1,1,1000,0
554,4,1000,4,1,1,1000,0
555,0,1000,4,6,1,1000,0
555,1,1000,4,1,1,1000,0
555,2,1000,4,2,1,1000,0
555,3,1000,4,1,1,1000,0
555,4,1000,4,1,1,1000,0
556,0,1000,4,7,1,1000,0
556,1,1000,4,1,1,1000,0
556,2,1000,4,2,1,1000,0
556,3,1000,4,2,1,1000,0
556,4,1000,4,1,1,1000,0
557,0,1000,4,7,1,1000,0
557,1,1000,4,1,1,1000,0
557,2,1000,4,2,1,1000,0
557,3,1000,4,3,1,1000,0
557,4,1000,4,1,1,1000,0
558,0,1000,4,7,1,1000,1
558,1,1000,4,3,1,1000,1
558,2,1000,4,1,1,1000,1
558,3,1000,4,1,1,1000,1
558,4,1000,4,1,1,1000,1
559,0,1000,4,7,1,1000,0
559,1,1000,4,1,1,1000,0
559,2,1000,4,1,1,1000,0
559,3,1000,4,1,1,1000,0
559,4,1000,4,1,1,1000,0
560,0,1000,4,7,1,1000,0
560,1,1000,4,1,1,1000,0
560,2,1000,4,1,1,1000,0
560,3,1000,4,2,1,1000,0
560,4,1000,4,1,1,1000,0
561,0,1000,4,7,1,1000,0
561,1,1000,4,1,1,1000,0
561,2,1000,4,1,1,1000,0
561,3,1000,4,1,1,1000,0
561,4,1000,4,1,1,1000,0
562,0,1000,4,7,1,1000,0
562,1,1000,4,1,1,1000,0
562,2,1000,4,1,1,1000,0
562,3,1000,4,1,1,1000,0
562,4,1000,4,1,1,1000,0
563,0,1000,4,7,1,1000,0
563,1,1000,4,1,1,1000,0
563,2,1000,4,1,1,1000,0
563,3,1000,4,1,1,1000,0
563,4,1000,4,1,1,1000,0
564,0,1000,4,6,1,1000,0
564,1,1000,4,1,1,1000,0
564,2,1000,4,1,1,1000,0
564,3,1000,4,1,1,1000,0
564,4,1000,4,1,1,1000,0
565,0,1000,4,7,1,1000,1
565,1,1000,4,1,1,1000,1
565,2,1000,4,1,1,1000,1
565,3,1000,4,2,1,1000,1
565,4,1000,4,1,1,1000,1
566,0,1000,4,8,1,1000,1
566,1,1000,4,1,1,1000,1
566,2,1000,4,1,1,1000,1
566,3,1000,4,1,1,1000,1
566,4,1000,4,1,1,1000,1
567,0,1000,4,6,1,1000,0
567,1,1000,4,1,1,1000,0
567,2,1000,4,3,1,1000,0
567,3,1000,4,1,1,1000,0
567,4,1000,4,1,1,1000,0
568,0,1000,4,7,1,1000,1
568,1,1000,4,1,1,1000,1
568,2,1000,4,1,1,1000,1
568,3,1000,4,1,1,1000,1
568,4,1000,4,1,1,1000,1
569,0,1000,4,7,1,1000,0
569,1,1000,4,1,1,1000,0
569,2,1000,4,1,1,1000,0
569,3,1000,4,1,1,1000,0
569,4,1000,4,1,1,1000,0
570,0,1000,4,8,1,1000,0
570,1,1000,4,1,1,1000,0
570,2,1000,4,1,1,1000,0
570,3,1000,4,1,1,1000,0
570,4,1000,4,1,1,1000,0
571,0,1000,4,7,2,1000,0
571,1,1000,4,1,2,1000,0
571,2,1000,4,1,2,1000,0
571,3,1000,4,1,2,1000,0
571,4,1000,4,1,2,1000,0
572,0,1000,4,7,1,1000,0
572,1,1000,4,1,1,1000,0
572,2,1000,4,2,1,1000,0
572,3,1000,4,2,1,1000,0
572,4,1000,4,1,1,1000,0
573,0,1000,4,5,1,1000,0
573,1,1000,4,1,1,1000,0
573,2,1000,4,1,1,1000,0
573,3,1000,4,1,1,1000,0
573,4,1000,4,1,1,1000,0
574,0,1000,4,6,1,1000,0
574,1,1000,4,1,1,1000,0
574,2,1000,4,2,1,1000,0
574,3,1000,4,2,1,1000,0
574,4,1000,4,1,1,1000,0
575,0,1000,4,6,2,1000,0
575,1,1000,4,1,2,1000,0
575,2,1000,4,1,2,1000,0
575,3,1000,4,2,2,1000,0
575,4,1000,4,1,2,1000,0
576,0,1000,4,6,1,1000,0
576,1,1000,4,1,1,1000,0
576,2,1000,4,1,1,1000,0
576,3,1000,4,2,1,1000,0
576,4,1000,4,1,1,1000,0
577,0,1000,4,7,2,1000,1
577,1,1000,4,1,2,1000,1
577,2,1000,4,1,2,1000,1
577,3,1000,4,2,2,1000,1
577,4,1000,4,1,2,1000,1
578,0,1000,4,6,1,1000,1
578,1,1000,4,1,1,1000,1
578,2,1000,4,1,1,1000,1
578,3,1000,4,1,1,1000,1
578,4,1000,4,1,1,1000,1
579,0,1000,4,7,1,1000,0
579,1,1000,4,1,1,1000,0
579,2,1000,4,3,1,1000,0
579,3,1000,4,1,1,1000,0
579,4,1000,4,1,1,1000,0
580,0,1000,4,8,1,1000,0
580,1,1000,4,1,1,1000,0
580,2,1000,4,5,1,1000,0
580,3,1000,4,1,1,1000,0
580,4,1000,4,1,1,1000,0
581,0,1000,4,7,1,1000,0
581,1,1000,4,1,1,1000,0
581,2,1000,4,1,1,1000,0
581,3,1000,4,1,1,1000,0
581,4,1000,4,1,1,1000,0
582,0,1000,4,7,1,1000,0
582,1,1000,4,1,1,1000,0
582,2,1000,4,1,1,1000,0
582,3,1000,4,1,1,1000,0
582,4,1000,4,1,1,1000,0
583,0,1000,4,7,1,1000,0
583,1,1000,4,1,1,1000,0
583,2,1000,4,1,1,1000,0
583,3,1000,4,1,1,1000,0
583,4,1000,4,1,1,1000,0
584,0,1000,4,7,1,1000,0
584,1,1000,4,2,1,1000,0
584,2,1000,4,1,1,1000,0
584,3,1000,4,1,1,1000,0
584,4,1000,4,2,1,1000,0
585,0,1000,4,7,1,1000,0
585,1,1000,4,1,1,1000,0
585,2,1000,4,1,1,1000,0
585,3,1000,4,1,1,1000,0
585,4,1000,4,1,1,1000,0
586,0,1000,4,7,1,1000,0
586,1,1000,4,1,1,1000,0
586,2,1000,4,1,1,1000,0
586,3,1000,4,1,1,1000,0
586,4,1000,4,1,1,1000,0
587,0,1000,4,6,2,1000,0
587,1,1000,4,1,2,1000,0
587,2,1000,4,3,2,1000,0
587,3,1000,4,1,2,1000,0
587,4,1000,4,1,2,1000,0
588,0,1000,4,8,1,1000,0
588,1,1000,4,2,1,1000,0
588,2,1000,4,3,1,1000,0
588,3,1000,4,3,1,1000,0
588,4,1000,4,1,1,1000,0
589,0,1000,4,6,2,1000,0
589,1,1000,4,1,2,1000,0
589,2,1000,4,1,2,1000,0
589,3,1000,4,1,2,1000,0
589,4,1000,4,1,2,1000,0
590,0,1000,4,6,1,1000,1
590,1,1000,4,1,1,1000,1
590,2,1000,4,1,1,1000,1
590,3,1000,4,1,1,1000,1
590,4,1000,4,1,1,1000,1
591,0,1000,4,7,2,1000,0
591,1,1000,4,1,2,1000,0
591,2,1000,4,1,2,1000,0
591,3,1000,4,1,2,1000,0
591,4,1000,4,1,2,1000,0
592,0,1000,4,7,1,1000,1
592,1,1000,4,2,1,1000,1
592,2,1000,4,1,1,1000,1
592,3,1000,4,1,1,1000,1
592,4,1000,4,2,1,1000,1
593,0,1000,4,7,1,1000,0
593,1,1000,4,1,1,1000,0
593,2,1000,4,1,1,1000,0
593,3,1000,4,1,1,1000,0
593,4,1000,4,1,1,1000,0
594,0,1000,4,8,1,1000,0
594,1,1000,4,1,1,1000,0
594,2,1000,4,2,1,1000,0
594,3,1000,4,1,1,1000,0
594,4,1000,4,1,1,1000,0
595,0,1000,4,7,1,1000,0
595,1,1000,4,1,1,1000,0
595,2,1000,4,1,1,1000,0
595,3,1000,4,1,1,1000,0
595,4,1000,4,1,1,1000,0
596,0,1000,4,7,1,1000,0
596,1,1000,4,1,1,1000,0
596,2,1000,4,1,1,1000,0
596,3,1000,4,1,1,1000,0
596,4,1000,4,1,1,1000,0
597,0,1000,4,6,1,1000,0
597,1,1000,4,2,1,1000,0
597,2,1000,4,1,1,1000,0
597,3,1000,4,1,1,1000,0
597,4,1000,4,1,1,1000,0
598,0,1000,4,6,1,1000,0
598,1,1000,4,2,1,1000,0
598,2,1000,4,1,1,1000,0
598,3,1000,4,1,1,1000,0
598,4,1000,4,1,1,1000,0
599,0,1000,4,6,1,1000,0
599,1,1000,4,1,1,1000,0
599,2,1000,4,2,1,1000,0
599,3,1000,4,1,1,1000,0
599,4,1000,4,1,1,1000,0
600,0,1000,5,7,2,1000,0
600,1,1000,5,1,2,1000,0
600,2,1000,5,1,2,1000,0
600,3,1000,5,1,2,1000,0
600,4,1000,5,2,2,1000,0
601,0,1000,5,7,2,1000,0
601,1,1000,5,1,2,1000,0
601,2,1000,5,1,2,1000,0
601,3,1000,5,1,2,1000,0
601,4,1000,5,1,2,1000,0
602,0,1000,5,7,2,1000,0
602,1,1000,5,1,2,1000,0
602,2,1000,5,1,2,1000,0
602,3,1000,5,1,2,1000,0
602,4,1000,5,1,2,1000,0
603,0,1000,5,6,2,1000,0
603,1,1000,5,1,2,1000,0
603,2,1000,5,1,2,1000,0
603,3,1000,5,1,2,1000,0
603,4,1000,5,1,2,1000,0
604,0,1000,5,6,1,1000,0
604,1,1000,5,1,1,1000,0
604,2,1000,5,1,1,1000,0
604,3,1000,5,1,1,1000,0
604,4,1000,5,1,1,1000,0
605,0,1000,5,6,1,1000,0
605,1,1000,5,1,1,1000,0
605,2,1000,5,1,1,1000,0
605,3,1000,5,1,1,1000,0
605,4,1000,5,2,1,1000,0
606,0,1000,5,5,2,1000,0
606,1,1000,5,1,2,1000,0
606,2,1000,5,1,2,1000,0
606,3,1000,5,1,2,1000,0
606,4,1000,5,1,2,1000,0
607,0,1000,5,6,2,1000,0
607,1,1000,5,1,2,1000,0
607,2,1000,5,1,2,1000,0
607,3,1000,5,1,2,1000,0
607,4,1000,5,2,2,1000,0
608,0,1000,5,7,2,1000,0
608,1,1000,5,1,2,1000,0
608,2,1000,5,1,2,1000,0
608,3,1000,5,1,2,1000,0
608,4,1000,5,1,2,1000,0
609,0,1000,5,6,1,1000,0
609,1,1000,5,1,1,1000,0
609,2,1000,5,1,1,1000,0
609,3,1000,5,1,1,1000,0
609,4,1000,5,1,1,1000,0
610,0,1000,5,7,1,1000,0
610,1,1000,5,1,1,1000,0
610,2,1000,5,1,1,1000,0
610,3,1000,5,1,1,1000,0
610,4,1000,5,1,1,1000,0
611,0,1000,5,7,2,1000,0
611,1,1000,5,1,2,1000,0
611,2,1000,5,1,2,1000,0
611,3,1000,5,1,2,1000,0
611,4,1000,5,1,2,1000,0
612,0,1000,5,6,2,1000,0
612,1,1000,5,1,2,1000,0
612,2,1000,5,2,2,1000,0
612,3,1000,5,1,2,1000,0
612,4,1000,5,1,2,1000,0
613,0,1000,5,7,2,1000,0
613,1,1000,5,1,2,1000,0
613,2,1000,5,1,2,1000,0
613,3,1000,5,1,2,1000,0
613,4,1000,5,1,2,1000,0
614,0,1000,5,7,1,1000,0
614,1,1000,5,1,1,1000,0
614,2,1000,5,1,1,1000,0
614,3,1000,5,1,1,1000,0
614,4,1000,5,1,1,1000,0
615,0,1000,5,7,2,1000,0
615,1,1000,5,1,2,1000,0
615,2,1000,5,1,2,1000,0
615,3,1000,5,1,2,1000,0
615,4,1000,5,1,2,1000,0
616,0,1000,5,6,2,1000,0
616,1,1000,5,1,2,1000,0
616,2,1000,5,1,2,1000,0
616,3,1000,5,1,2,1000,0
616,4,1000,5,1,2,1000,0
617,0,1000,5,7,3,752,0
617,1,1000,5,1,3,752,0
617,2,1000,5,1,3,752,0
617,3,1000,5,1,3,752,0
617,4,1000,5,1,3,752,0
618,0,1000,5,5,2,1000,0
618,1,1000,5,1,2,1000,0
618,2,1000,5,1,2,1000,0
618,3,1000,5,1,2,1000,0
618,4,1000,5,1,2,1000,0
619,0,1000,5,5,2,1000,0
619,1,1000,5,1,2,1000,0
619,2,1000,5,1,2,1000,0
619,3,1000,5,1,2,1000,0
619,4,1000,5,1,2,1000,0
620,0,1000,5,7,1,1000,0
620,1,1000,5,1,1,1000,0
620,2,1000,5,1,1,1000,0
620,3,1000,5,2,1,1000,0
620,4,1000,5,2,1,1000,0
621,0,1000,5,7,1,1000,0
621,1,1000,5,1,1,1000,0
621,2,1000,5,1,1,1000,0
621,3,1000,5,3,1,1000,0
621,4,1000,5,1,1,1000,0
622,0,1000,5,7,1,1000,0
622,1,1000,5,1,1,1000,0
622,2,1000,5,1,1,1000,0
622,3,1000,5,1,1,1000,0
622,4,1000,5,1,1,1000,0
623,0,1000,5,7,2,1000,0
623,1,1000,5,1,2,1000,0
623,2,1000,5,1,2,1000,0
623,3,1000,5,1,2,1000,0
623,4,1000,5,1,2,1000,0
624,0,1000,5,7,2,1000,0
624,1,1000,5,1,2,1000,0
624,2,1000,5,1,2,1000,0
624,3,1000,5,1,2,1000,0
624,4,1000,5,1,2,1000,0
625,0,1000,5,6,3,752,0
625,1,1000,5,1,3,752,0
625,2,1000,5,2,3,752,0
625,3,1000,5,1,3,752,0
625,4,1000,5,1,3,752,0
626,0,1000,5,7,2,1000,0
626,1,1000,5,2,2,1000,0
626,2,1000,5,2,2,1000,0
626,3,1000,5,1,2,1000,0
626,4,1000,5,1,2,1000,0
627,0,1000,5,7,2,1000,0
627,1,1000,5,1,2,1000,0
627,2,1000,5,1,2,1000,0
627,3,1000,5,1,2,1000,0
627,4,1000,5,1,2,1000,0
628,0,1000,5,6,2,1000,0
628,1,1000,5,1,2,1000,0
628,2,1000,5,1,2,1000,0
628,3,1000,5,1,2,1000,0
628,4,1000,5,1,2,1000,0
629,0,1000,5,5,2,1000,0
629,1,1000,5,1,2,1000,0
629,2,1000,5,2,2,1000,0
629,3,1000,5,1,2,1000,0
629,4,1000,5,1,2,1000,0
630,0,1000,5,7,1,1000,0
630,1,1000,5,1,1,1000,0
630,2,1000,5,1,1,1000,0
630,3,1000,5,1,1,1000,0
630,4,1000,5,1,1,1000,0
631,0,1000,5,7,1,1000,0
631,1,1000,5,1,1,1000,0
631,2,1000,5,1,1,1000,0
631,3,1000,5,1,1,1000,0
631,4,1000,5,1,1,1000,0
632,0,1000,5,7,1,1000,0
632,1,1000,5,1,1,1000,0
632,2,1000,5,1,1,1000,0
632,3,1000,5,1,1,1000,0
632,4,1000,5,1,1,1000,0
633,0,1000,5,7,2,1000,0
633,1,1000,5,1,2,1000,0
633,2,1000,5,1,2,1000,0
633,3,1000,5,3,2,1000,0
633,4,1000,5,1,2,1000,0
634,0,1000,5,7,3,752,0
634,1,1000,5,3,3,752,0
634,2,1000,5,1,3,752,0
634,3,1000,5,1,3,752,0
634,4,1000,5,1,3,752,0
635,0,1000,5,5,2,1000,0
635,1,1000,5,1,2,1000,0
635,2,1000,5,1,2,1000,0
635,3,1000,5,1,2,1000,0
635,4,1000,5,1,2,1000,0
636,0,1000,5,6,2,1000,0
636,1,1000,5,1,2,1000,0
636,2,1000,5,1,2,1000,0
636,3,1000,5,1,2,1000,0
636,4,1000,5,1,2,1000,0
637,0,1000,5,7,2,1000,0
637,1,1000,5,1,2,1000,0
637,2,1000,5,1,2,1000,0
637,3,1000,5,1,2,1000,0
637,4,1000,5,1,2,1000,0
638,0,1000,5,6,3,752,0
638,1,1000,5,1,3,752,0
638,2,1000,5,1,3,752,0
638,3,1000,5,1,3,752,0
638,4,1000,5,1,3,752,0
639,0,1000,5,7,2,1000,0
639,1,1000,5,1,2,1000,0
639,2,1000,5,1,2,1000,0
639,3,1000,5,1,2,1000,0
639,4,1000,5,1,2,1000,0
640,0,1000,5,7,3,752,0
640,1,1000,5,1,3,752,0
640,2,1000,5,1,3,752,0
640,3,1000,5,1,3,752,0
640,4,1000,5,1,3,752,0
641,0,1000,5,5,2,1000,0
641,1,1000,5,1,2,1000,0
641,2,1000,5,1,2,1000,0
641,3,1000,5,1,2,1000,0
641,4,1000,5,1,2,1000,0
642,0,1000,5,7,1,1000,1
642,1,1000,5,2,1,1000,1
642,2,1000,5,1,1,1000,1
642,3,1000,5,1,1,1000,1
642,4,1000,5,1,1,1000,1
643,0,1000,5,6,1,1000,0
643,1,1000,5,1,1,1000,0
643,2,1000,5,1,1,1000,0
643,3,1000,5,1,1,1000,0
643,4,1000,5,1,1,1000,0
644,0,1000,5,7,2,1000,0
644,1,1000,5,1,2,1000,0
644,2,1000,5,1,2,1000,0
644,3,1000,5,1,2,1000,0
644,4,1000,5,1,2,1000,0
645,0,1000,5,6,2,1000,0
645,1,1000,5,1,2,1000,0
645,2,1000,5,1,2,1000,0
645,3,1000,5,2,2,1000,0
645,4,1000,5,1,2,1000,0
646,0,1000,5,6,1,1000,0
646,1,1000,5,1,1,1000,0
646,2,1000,5,1,1,1000,0
646,3,1000,5,1,1,1000,0
646,4,1000,5,1,1,1000,0
647,0,1000,5,7,1,1000,0
647,1,1000,5,1,1,1000,0
647,2,1000,5,1,1,1000,0
647,3,1000,5,1,1,1000,0
647,4,1000,5,2,1,1000,0
648,0,1000,5,5,2,1000,0
648,1,1000,5,1,2,1000,0
648,2,1000,5,1,2,1000,0
648,3,1000,5,2,2,1000,0
648,4,1000,5,1,2,1000,0
649,0,1000,5,7,1,1000,0
649,1,1000,5,1,1,1000,0
649,2,1000,5,3,1,1000,0
649,3,1000,5,1,1,1000,0
649,4,1000,5,1,1,1000,0
650,0,1000,5,7,2,1000,0
650,1,1000,5,1,2,1000,0
650,2,1000,5,1,2,1000,0
650,3,1000,5,1,2,1000,0
650,4,1000,5,1,2,1000,0
651,0,1000,5,7,1,1000,0
651,1,1000,5,2,1,1000,0
651,2,1000,5,1,1,1000,0
651,3,1000,5,1,1,1000,0
651,4,1000,5,1,1,1000,0
652,0,1000,5,7,1,1000,0
652,1,1000,5,1,1,1000,0
652,2,1000,5,1,1,1000,0
652,3,1000,5,1,1,1000,0
652,4,1000,5,1,1,1000,0
653,0,1000,5,7,1,1000,0
653,1,1000,5,1,1,1000,0
653,2,1000,5,2,1,1000,0
653,3,1000,5,1,1,1000,0
653,4,1000,5,1,1,1000,0
654,0,1000,5,5,2,1000,0
654,1,1000,5,2,2,1000,0
654,2,1000,5,2,2,1000,0
654,3,1000,5,1,2,1000,0
654,4,1000,5,1,2,1000,0
655,0,1000,5,5,2,1000,0
655,1,1000,5,1,2,1000,0
655,2,1000,5,1,2,1000,0
655,3,1000,5,1,2,1000,0
655,4,1000,5,1,2,1000,0
656,0,1000,5,6,1,1000,0
656,1,1000,5,1,1,1000,0
656,2,1000,5,1,1,1000,0
656,3,1000,5,1,1,1000,0
656,4,1000,5,1,1,1000,0
657,0,1000,5,7,1,1000,0
657,1,1000,5,4,1,1000,0
657,2,1000,5,1,1,1000,0
657,3,1000,5,1,1,1000,0
657,4,1000,5,2,1,1000,0
658,0,1000,5,6,2,1000,0
658,1,1000,5,2,2,1000,0
658,2,1000,5,1,2,1000,0
658,3,1000,5,1,2,1000,0
658,4,1000,5,1,2,1000,0
659,0,1000,5,5,2,1000,0
659,1,1000,5,2,2,1000,0
659,2,1000,5,1,2,1000,0
659,3,1000,5,1,2,1000,0
659,4,1000,5,1,2,1000,0
660,0,1000,5,5,3,752,0
660,1,1000,5,1,3,752,0
660,2,1000,5,1,3,752,0
660,3,1000,5,1,3,752,0
660,4,1000,5,1,3,752,0
661,0,1000,5,7,2,1000,0
661,1,1000,5,1,2,1000,0
661,2,1000,5,1,2,1000,0
661,3,1000,5,2,2,1000,0
661,4,1000,5,1,2,1000,0
662,0,1000,5,7,2,1000,0
662,1,1000,5,1,2,1000,0
662,2,1000,5,1,2,1000,0
662,3,1000,5,1,2,1000,0
662,4,1000,5,1,2,1000,0
663,0,1000,5,6,1,1000,0
663,1,1000,5,1,1,1000,0
663,2,1000,5,1,1,1000,0
663,3,1000,5,1,1,1000,0
663,4,1000,5,1,1,1000,0
664,0,1000,5,5,1,1000,0
664,1,1000,5,1,1,1000,0
664,2,1000,5,1,1,1000,0
664,3,1000,5,1,1,1000,0
664,4,1000,5,1,1,1000,0
665,0,1000,5,7,2,1000,0
665,1,1000,5,1,2,1000,0
665,2,1000,5,1,2,1000,0
665,3,1000,5,1,2,1000,0
665,4,1000,5,1,2,1000,0
666,0,1000,5,7,1,1000,0
666,1,1000,5,1,1,1000,0
666,2,1000,5,1,1,1000,0
666,3,1000,5,1,1,1000,0
666,4,1000,5,1,1,1000,0
667,0,1000,5,5,1,1000,0
667,1,1000,5,1,1,1000,0
667,2,1000,5,1,1,1000,0
667,3,1000,5,1,1,1000,0
667,4,1000,5,1,1,1000,0
