epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751275340409,2025-06-30T12.22.20.409,42.340,0.039,0.064,0.757
1751275340419,2025-06-30T12.22.20.419,42.350,0.048,0.071,0.782
1751275340429,2025-06-30T12.22.20.429,42.360,0.058,0.077,0.809
1751275340439,2025-06-30T12.22.20.439,42.370,0.062,0.097,0.828
1751275340449,2025-06-30T12.22.20.449,42.380,0.059,0.115,0.843
1751275340459,2025-06-30T12.22.20.459,42.390,0.032,0.130,0.858
1751275340469,2025-06-30T12.22.20.469,42.400,0.013,0.146,0.866
1751275340479,2025-06-30T12.22.20.479,42.410,0.033,0.157,0.890
1751275340489,2025-06-30T12.22.20.489,42.420,0.080,0.162,0.918
1751275340499,2025-06-30T12.22.20.499,42.430,0.114,0.167,0.942
1751275340509,2025-06-30T12.22.20.509,42.440,0.112,0.194,0.961
1751275340519,2025-06-30T12.22.20.519,42.450,0.097,0.224,0.965
1751275340529,2025-06-30T12.22.20.529,42.460,0.086,0.244,0.988
1751275340539,2025-06-30T12.22.20.539,42.470,0.087,0.262,1.013
1751275340549,2025-06-30T12.22.20.549,42.480,0.092,0.271,1.038
1751275340559,2025-06-30T12.22.20.559,42.490,0.102,0.275,1.059
1751275340569,2025-06-30T12.22.20.569,42.500,0.110,0.286,1.069
1751275340579,2025-06-30T12.22.20.579,42.510,0.106,0.295,1.074
1751275340589,2025-06-30T12.22.20.589,42.520,0.094,0.300,1.084
1751275340599,2025-06-30T12.22.20.599,42.530,0.087,0.319,1.094
1751275340609,2025-06-30T12.22.20.609,42.540,0.087,0.333,1.105
1751275340619,2025-06-30T12.22.20.619,42.550,0.085,0.348,1.111
1751275340629,2025-06-30T12.22.20.629,42.560,0.086,0.361,1.116
1751275340639,2025-06-30T12.22.20.639,42.570,0.094,0.371,1.126
1751275340649,2025-06-30T12.22.20.649,42.580,0.097,0.390,1.138
1751275340659,2025-06-30T12.22.20.659,42.590,0.101,0.399,1.143
1751275340669,2025-06-30T12.22.20.669,42.600,0.103,0.402,1.159
1751275340679,2025-06-30T12.22.20.679,42.610,0.107,0.408,1.174
1751275340689,2025-06-30T12.22.20.689,42.620,0.110,0.413,1.180
1751275340699,2025-06-30T12.22.20.699,42.630,0.093,0.418,1.177
1751275340709,2025-06-30T12.22.20.709,42.640,0.090,0.424,1.182
1751275340719,2025-06-30T12.22.20.719,42.650,0.089,0.436,1.189
1751275340729,2025-06-30T12.22.20.729,42.660,0.079,0.441,1.195
1751275340739,2025-06-30T12.22.20.739,42.670,0.078,0.442,1.196
1751275340749,2025-06-30T12.22.20.749,42.680,0.089,0.444,1.192
1751275340759,2025-06-30T12.22.20.759,42.690,0.095,0.446,1.196
1751275340769,2025-06-30T12.22.20.769,42.700,0.092,0.447,1.206
1751275340779,2025-06-30T12.22.20.779,42.710,0.091,0.451,1.207
1751275340789,2025-06-30T12.22.20.789,42.720,0.097,0.458,1.208
1751275340799,2025-06-30T12.22.20.799,42.730,0.101,0.462,1.202
1751275340809,2025-06-30T12.22.20.809,42.740,0.084,0.464,1.191
1751275340819,2025-06-30T12.22.20.819,42.750,0.062,0.465,1.183
1751275340829,2025-06-30T12.22.20.829,42.760,0.051,0.457,1.192
1751275340839,2025-06-30T12.22.20.839,42.770,0.053,0.451,1.201
1751275340849,2025-06-30T12.22.20.849,42.780,0.063,0.451,1.200
1751275340859,2025-06-30T12.22.20.859,42.790,0.065,0.456,1.199
1751275340869,2025-06-30T12.22.20.869,42.800,0.065,0.458,1.199
1751275340879,2025-06-30T12.22.20.879,42.810,0.062,0.461,1.198
1751275340889,2025-06-30T12.22.20.889,42.820,0.064,0.465,1.195
1751275340899,2025-06-30T12.22.20.899,42.830,0.063,0.468,1.189
1751275340909,2025-06-30T12.22.20.909,42.840,0.070,0.466,1.186
1751275340919,2025-06-30T12.22.20.919,42.850,0.078,0.459,1.183
1751275340929,2025-06-30T12.22.20.929,42.860,0.088,0.459,1.174
1751275340939,2025-06-30T12.22.20.939,42.870,0.090,0.462,1.167
1751275340949,2025-06-30T12.22.20.949,42.880,0.085,0.460,1.167
1751275340959,2025-06-30T12.22.20.959,42.890,0.089,0.460,1.161
1751275340969,2025-06-30T12.22.20.969,42.900,0.088,0.459,1.146
1751275340979,2025-06-30T12.22.20.979,42.910,0.072,0.456,1.130
1751275340989,2025-06-30T12.22.20.989,42.920,0.063,0.449,1.133
1751275340999,2025-06-30T12.22.20.999,42.930,0.069,0.438,1.143
1751275341009,2025-06-30T12.22.21.009,42.940,0.079,0.426,1.141
1751275341019,2025-06-30T12.22.21.019,42.950,0.085,0.419,1.126
1751275341029,2025-06-30T12.22.21.029,42.960,0.083,0.419,1.128
1751275341039,2025-06-30T12.22.21.039,42.970,0.078,0.411,1.129
1751275341049,2025-06-30T12.22.21.049,42.980,0.076,0.399,1.115
1751275341059,2025-06-30T12.22.21.059,42.990,0.076,0.391,1.112
1751275341069,2025-06-30T12.22.21.069,43.000,0.067,0.380,1.115
1751275341079,2025-06-30T12.22.21.079,43.010,0.048,0.370,1.112
1751275341089,2025-06-30T12.22.21.089,43.020,0.050,0.368,1.100
1751275341099,2025-06-30T12.22.21.099,43.030,0.056,0.363,1.087
1751275341109,2025-06-30T12.22.21.109,43.040,0.053,0.352,1.068
1751275341119,2025-06-30T12.22.21.119,43.050,0.035,0.344,1.049
1751275341129,2025-06-30T12.22.21.129,43.060,0.018,0.331,1.027
1751275341139,2025-06-30T12.22.21.139,43.070,0.009,0.313,1.011
1751275341149,2025-06-30T12.22.21.149,43.080,0.005,0.300,1.003
1751275341159,2025-06-30T12.22.21.159,43.090,0.002,0.289,1.001
1751275341169,2025-06-30T12.22.21.169,43.100,0.009,0.284,0.999
1751275341179,2025-06-30T12.22.21.179,43.110,0.022,0.276,1.001
1751275341189,2025-06-30T12.22.21.189,43.120,0.022,0.266,0.982
1751275341199,2025-06-30T12.22.21.199,43.130,0.014,0.255,0.952
1751275341209,2025-06-30T12.22.21.209,43.140,0.004,0.245,0.938
1751275341219,2025-06-30T12.22.21.219,43.150,0.005,0.230,0.936
1751275341229,2025-06-30T12.22.21.229,43.160,0.010,0.215,0.949
1751275341239,2025-06-30T12.22.21.239,43.170,0.024,0.204,0.949
1751275341249,2025-06-30T12.22.21.249,43.180,0.017,0.195,0.943
1751275341259,2025-06-30T12.22.21.259,43.190,0.005,0.180,0.935
1751275341269,2025-06-30T12.22.21.269,43.200,-0.017,0.172,0.925
1751275341279,2025-06-30T12.22.21.279,43.210,-0.040,0.167,0.915
1751275341289,2025-06-30T12.22.21.289,43.220,-0.055,0.155,0.913
1751275341299,2025-06-30T12.22.21.299,43.230,-0.063,0.151,0.908
1751275341309,2025-06-30T12.22.21.309,43.240,-0.062,0.143,0.896
1751275341319,2025-06-30T12.22.21.319,43.250,-0.051,0.124,0.889
1751275341329,2025-06-30T12.22.21.329,43.260,-0.038,0.102,0.896
1751275341339,2025-06-30T12.22.21.339,43.270,-0.017,0.081,0.909
1751275341349,2025-06-30T12.22.21.349,43.280,-0.009,0.068,0.906
1751275341359,2025-06-30T12.22.21.359,43.290,-0.026,0.064,0.895
1751275341369,2025-06-30T12.22.21.369,43.300,-0.045,0.060,0.879
1751275341379,2025-06-30T12.22.21.379,43.310,-0.068,0.053,0.861
1751275341389,2025-06-30T12.22.21.389,43.320,-0.071,0.044,0.856
1751275341399,2025-06-30T12.22.21.399,43.330,-0.047,0.032,0.862
1751275341409,2025-06-30T12.22.21.409,43.340,-0.030,0.010,0.875
1751275341419,2025-06-30T12.22.21.419,43.350,-0.034,-0.007,0.872
1751275341429,2025-06-30T12.22.21.429,43.360,-0.036,-0.010,0.853
1751275341439,2025-06-30T12.22.21.439,43.370,-0.041,-0.010,0.840
1751275341449,2025-06-30T12.22.21.449,43.380,-0.037,-0.019,0.839
1751275341459,2025-06-30T12.22.21.459,43.390,-0.021,-0.029,0.845
1751275341469,2025-06-30T12.22.21.469,43.400,-0.006,-0.039,0.843
1751275341479,2025-06-30T12.22.21.479,43.410,-0.011,-0.050,0.833
1751275341489,2025-06-30T12.22.21.489,43.420,-0.019,-0.066,0.833
1751275341499,2025-06-30T12.22.21.499,43.430,-0.019,-0.083,0.832
1751275341509,2025-06-30T12.22.21.509,43.440,-0.017,-0.094,0.835
1751275341519,2025-06-30T12.22.21.519,43.450,-0.020,-0.101,0.836
1751275341529,2025-06-30T12.22.21.529,43.460,-0.016,-0.093,0.836
1751275341539,2025-06-30T12.22.21.539,43.470,-0.022,-0.091,0.833
1751275341549,2025-06-30T12.22.21.549,43.480,-0.037,-0.094,0.824
1751275341559,2025-06-30T12.22.21.559,43.490,-0.044,-0.101,0.830
1751275341569,2025-06-30T12.22.21.569,43.500,-0.033,-0.112,0.844
1751275341579,2025-06-30T12.22.21.579,43.510,-0.013,-0.113,0.856
1751275341589,2025-06-30T12.22.21.589,43.520,-0.007,-0.105,0.858
1751275341599,2025-06-30T12.22.21.599,43.530,-0.011,-0.099,0.856
1751275341609,2025-06-30T12.22.21.609,43.540,-0.015,-0.096,0.863
1751275341619,2025-06-30T12.22.21.619,43.550,-0.020,-0.103,0.877
1751275341629,2025-06-30T12.22.21.629,43.560,-0.016,-0.101,0.888
1751275341639,2025-06-30T12.22.21.639,43.570,-0.016,-0.094,0.899
1751275341649,2025-06-30T12.22.21.649,43.580,-0.016,-0.094,0.899
1751275341659,2025-06-30T12.22.21.659,43.590,-0.014,-0.091,0.902
1751275341669,2025-06-30T12.22.21.669,43.600,-0.024,-0.083,0.898
1751275341679,2025-06-30T12.22.21.679,43.610,-0.039,-0.070,0.892
1751275341689,2025-06-30T12.22.21.689,43.620,-0.041,-0.064,0.901
1751275341699,2025-06-30T12.22.21.699,43.630,-0.025,-0.069,0.914
1751275341709,2025-06-30T12.22.21.709,43.640,0.005,-0.083,0.938
1751275341719,2025-06-30T12.22.21.719,43.650,0.026,-0.091,0.965
1751275341729,2025-06-30T12.22.21.729,43.660,0.028,-0.090,0.981
1751275341739,2025-06-30T12.22.21.739,43.670,0.010,-0.087,0.993
1751275341749,2025-06-30T12.22.21.749,43.680,-0.009,-0.080,0.989
1751275341759,2025-06-30T12.22.21.759,43.690,-0.019,-0.069,0.974
1751275341769,2025-06-30T12.22.21.769,43.700,-0.025,-0.065,0.963
1751275341779,2025-06-30T12.22.21.779,43.710,-0.023,-0.063,0.962
1751275341789,2025-06-30T12.22.21.789,43.720,-0.017,-0.070,0.974
1751275341799,2025-06-30T12.22.21.799,43.730,-0.004,-0.071,0.980
1751275341809,2025-06-30T12.22.21.809,43.740,-0.003,-0.063,0.980
1751275341819,2025-06-30T12.22.21.819,43.750,-0.006,-0.065,0.978
1751275341829,2025-06-30T12.22.21.829,43.760,-0.001,-0.063,0.962
1751275341839,2025-06-30T12.22.21.839,43.770,-0.001,-0.061,0.950
1751275341849,2025-06-30T12.22.21.849,43.780,-0.007,-0.059,0.939
1751275341859,2025-06-30T12.22.21.859,43.790,-0.010,-0.051,0.920
1751275341869,2025-06-30T12.22.21.869,43.800,-0.007,-0.047,0.911
1751275341879,2025-06-30T12.22.21.879,43.810,-0.001,-0.047,0.904
1751275341889,2025-06-30T12.22.21.889,43.820,0.005,-0.047,0.893
1751275341899,2025-06-30T12.22.21.899,43.830,0.011,-0.047,0.884
1751275341909,2025-06-30T12.22.21.909,43.840,0.015,-0.048,0.883
1751275341919,2025-06-30T12.22.21.919,43.850,0.021,-0.051,0.888
1751275341929,2025-06-30T12.22.21.929,43.860,0.033,-0.049,0.890
1751275341939,2025-06-30T12.22.21.939,43.870,0.032,-0.042,0.876
1751275341949,2025-06-30T12.22.21.949,43.880,0.023,-0.029,0.856
1751275341959,2025-06-30T12.22.21.959,43.890,0.012,-0.022,0.849
1751275341969,2025-06-30T12.22.21.969,43.900,0.008,-0.019,0.842
1751275341979,2025-06-30T12.22.21.979,43.910,0.020,-0.017,0.849
1751275341989,2025-06-30T12.22.21.989,43.920,0.041,-0.008,0.866
1751275341999,2025-06-30T12.22.21.999,43.930,0.060,-0.006,0.872
1751275342009,2025-06-30T12.22.22.009,43.940,0.062,0.001,0.892
1751275342019,2025-06-30T12.22.22.019,43.950,0.056,0.006,0.912
1751275342029,2025-06-30T12.22.22.029,43.960,0.053,0.019,0.915
1751275342039,2025-06-30T12.22.22.039,43.970,0.050,0.030,0.916
1751275342049,2025-06-30T12.22.22.049,43.980,0.038,0.042,0.906
1751275342059,2025-06-30T12.22.22.059,43.990,0.037,0.056,0.901
1751275342069,2025-06-30T12.22.22.069,44.000,0.042,0.057,0.917
1751275342079,2025-06-30T12.22.22.079,44.010,0.052,0.058,0.944
1751275342089,2025-06-30T12.22.22.089,44.020,0.069,0.067,0.971
1751275342099,2025-06-30T12.22.22.099,44.030,0.083,0.077,0.991
1751275342109,2025-06-30T12.22.22.109,44.040,0.077,0.075,1.012
1751275342119,2025-06-30T12.22.22.119,44.050,0.077,0.077,1.020
1751275342129,2025-06-30T12.22.22.129,44.060,0.086,0.082,1.034
1751275342139,2025-06-30T12.22.22.139,44.070,0.090,0.084,1.048
1751275342149,2025-06-30T12.22.22.149,44.080,0.069,0.102,1.052
1751275342159,2025-06-30T12.22.22.159,44.090,0.036,0.135,1.035
1751275342169,2025-06-30T12.22.22.169,44.100,-0.003,0.159,1.009
1751275342179,2025-06-30T12.22.22.179,44.110,-0.036,0.174,0.999
1751275342189,2025-06-30T12.22.22.189,44.120,-0.033,0.184,1.003
1751275342199,2025-06-30T12.22.22.199,44.130,-0.010,0.164,1.002
1751275342209,2025-06-30T12.22.22.209,44.140,0.015,0.117,0.999
1751275342219,2025-06-30T12.22.22.219,44.150,0.044,0.091,1.002
1751275342229,2025-06-30T12.22.22.229,44.160,0.067,0.086,1.008
1751275342239,2025-06-30T12.22.22.239,44.170,0.084,0.102,0.995
1751275342249,2025-06-30T12.22.22.249,44.180,0.075,0.150,0.969
1751275342259,2025-06-30T12.22.22.259,44.190,0.062,0.200,0.941
1751275342269,2025-06-30T12.22.22.269,44.200,0.046,0.229,0.926
1751275342279,2025-06-30T12.22.22.279,44.210,0.029,0.241,0.937
1751275342289,2025-06-30T12.22.22.289,44.220,0.026,0.242,0.967
1751275342299,2025-06-30T12.22.22.299,44.230,0.030,0.242,0.999
1751275342309,2025-06-30T12.22.22.309,44.240,0.028,0.237,1.007
1751275342319,2025-06-30T12.22.22.319,44.250,0.028,0.242,1.004
1751275342329,2025-06-30T12.22.22.329,44.260,0.032,0.244,0.998
1751275342339,2025-06-30T12.22.22.339,44.270,0.031,0.245,0.993
1751275342349,2025-06-30T12.22.22.349,44.280,0.013,0.254,1.006
1751275342359,2025-06-30T12.22.22.359,44.290,-0.003,0.259,1.022
1751275342369,2025-06-30T12.22.22.369,44.300,-0.004,0.267,1.037
1751275342379,2025-06-30T12.22.22.379,44.310,-0.011,0.268,1.041
1751275342389,2025-06-30T12.22.22.389,44.320,-0.021,0.265,1.053
1751275342399,2025-06-30T12.22.22.399,44.330,-0.016,0.255,1.066
1751275342409,2025-06-30T12.22.22.409,44.340,-0.005,0.245,1.074
1751275342419,2025-06-30T12.22.22.419,44.350,0.004,0.256,1.073
1751275342429,2025-06-30T12.22.22.429,44.360,0.008,0.280,1.066
1751275342439,2025-06-30T12.22.22.439,44.370,0.022,0.289,1.068
1751275342449,2025-06-30T12.22.22.449,44.380,0.050,0.300,1.075
1751275342459,2025-06-30T12.22.22.459,44.390,0.064,0.314,1.088
1751275342469,2025-06-30T12.22.22.469,44.400,0.062,0.330,1.096
1751275342479,2025-06-30T12.22.22.479,44.410,0.059,0.344,1.100
1751275342489,2025-06-30T12.22.22.489,44.420,0.054,0.352,1.103
1751275342499,2025-06-30T12.22.22.499,44.430,0.053,0.353,1.109
1751275342509,2025-06-30T12.22.22.509,44.440,0.052,0.353,1.121
1751275342519,2025-06-30T12.22.22.519,44.450,0.053,0.356,1.129
1751275342529,2025-06-30T12.22.22.529,44.460,0.063,0.361,1.139
1751275342539,2025-06-30T12.22.22.539,44.470,0.075,0.367,1.146
1751275342549,2025-06-30T12.22.22.549,44.480,0.100,0.371,1.156
1751275342559,2025-06-30T12.22.22.559,44.490,0.146,0.361,1.170
1751275342569,2025-06-30T12.22.22.569,44.500,0.187,0.351,1.185
1751275342579,2025-06-30T12.22.22.579,44.510,0.206,0.332,1.200
1751275342589,2025-06-30T12.22.22.589,44.520,0.201,0.320,1.205
1751275342599,2025-06-30T12.22.22.599,44.530,0.162,0.330,1.202
1751275342609,2025-06-30T12.22.22.609,44.540,0.129,0.343,1.201
1751275342619,2025-06-30T12.22.22.619,44.550,0.141,0.356,1.202
1751275342629,2025-06-30T12.22.22.629,44.560,0.154,0.364,1.204
1751275342639,2025-06-30T12.22.22.639,44.570,0.145,0.373,1.205
1751275342649,2025-06-30T12.22.22.649,44.580,0.134,0.386,1.211
1751275342659,2025-06-30T12.22.22.659,44.590,0.135,0.376,1.215
1751275342669,2025-06-30T12.22.22.669,44.600,0.121,0.374,1.212
1751275342679,2025-06-30T12.22.22.679,44.610,0.099,0.385,1.205
1751275342689,2025-06-30T12.22.22.689,44.620,0.072,0.393,1.205
1751275342699,2025-06-30T12.22.22.699,44.630,0.053,0.393,1.196
1751275342709,2025-06-30T12.22.22.709,44.640,0.050,0.387,1.179
1751275342719,2025-06-30T12.22.22.719,44.650,0.053,0.381,1.166
1751275342729,2025-06-30T12.22.22.729,44.660,0.054,0.381,1.158
1751275342739,2025-06-30T12.22.22.739,44.670,0.053,0.370,1.145
1751275342749,2025-06-30T12.22.22.749,44.680,0.055,0.354,1.128
1751275342759,2025-06-30T12.22.22.759,44.690,0.052,0.348,1.104
1751275342769,2025-06-30T12.22.22.769,44.700,0.052,0.336,1.103
1751275342779,2025-06-30T12.22.22.779,44.710,0.071,0.328,1.109
1751275342789,2025-06-30T12.22.22.789,44.720,0.084,0.326,1.104
1751275342799,2025-06-30T12.22.22.799,44.730,0.073,0.312,1.081
1751275342809,2025-06-30T12.22.22.809,44.740,0.060,0.309,1.064
1751275342819,2025-06-30T12.22.22.819,44.750,0.056,0.303,1.053
1751275342829,2025-06-30T12.22.22.829,44.760,0.060,0.294,1.042
1751275342839,2025-06-30T12.22.22.839,44.770,0.068,0.291,1.034
1751275342849,2025-06-30T12.22.22.849,44.780,0.078,0.283,1.027
1751275342859,2025-06-30T12.22.22.859,44.790,0.085,0.267,1.018
1751275342869,2025-06-30T12.22.22.869,44.800,0.083,0.268,1.008
1751275342879,2025-06-30T12.22.22.879,44.810,0.075,0.268,1.000
1751275342889,2025-06-30T12.22.22.889,44.820,0.068,0.262,0.987
1751275342899,2025-06-30T12.22.22.899,44.830,0.064,0.256,0.973
1751275342909,2025-06-30T12.22.22.909,44.840,0.065,0.239,0.972
1751275342919,2025-06-30T12.22.22.919,44.850,0.082,0.225,0.975
1751275342929,2025-06-30T12.22.22.929,44.860,0.098,0.216,0.978
1751275342939,2025-06-30T12.22.22.939,44.870,0.105,0.207,0.978
1751275342949,2025-06-30T12.22.22.949,44.880,0.078,0.196,0.972
1751275342959,2025-06-30T12.22.22.959,44.890,0.073,0.182,0.959
1751275342969,2025-06-30T12.22.22.969,44.900,0.114,0.169,0.965
1751275342979,2025-06-30T12.22.22.979,44.910,0.184,0.155,0.963
1751275342989,2025-06-30T12.22.22.989,44.920,0.263,0.134,0.958
1751275342999,2025-06-30T12.22.22.999,44.930,0.315,0.104,0.958
1751275343009,2025-06-30T12.22.23.009,44.940,0.339,0.084,0.960
1751275343019,2025-06-30T12.22.23.019,44.950,0.312,0.083,0.960
1751275343029,2025-06-30T12.22.23.029,44.960,0.266,0.080,0.951
1751275343039,2025-06-30T12.22.23.039,44.970,0.190,0.076,0.946
1751275343049,2025-06-30T12.22.23.049,44.980,0.125,0.076,0.934
1751275343059,2025-06-30T12.22.23.059,44.990,0.124,0.066,0.929
1751275343069,2025-06-30T12.22.23.069,45.000,0.151,0.061,0.927
1751275343079,2025-06-30T12.22.23.079,45.010,0.163,0.044,0.916
1751275343089,2025-06-30T12.22.23.089,45.020,0.156,0.025,0.909
1751275343099,2025-06-30T12.22.23.099,45.030,0.126,0.001,0.905
1751275343109,2025-06-30T12.22.23.109,45.040,0.088,-0.027,0.898
1751275343119,2025-06-30T12.22.23.119,45.050,0.058,-0.043,0.898
1751275343129,2025-06-30T12.22.23.129,45.060,0.036,-0.039,0.898
1751275343139,2025-06-30T12.22.23.139,45.070,0.008,-0.027,0.883
1751275343149,2025-06-30T12.22.23.149,45.080,-0.021,-0.022,0.863
1751275343159,2025-06-30T12.22.23.159,45.090,-0.038,-0.022,0.862
1751275343169,2025-06-30T12.22.23.169,45.100,-0.037,-0.017,0.859
1751275343179,2025-06-30T12.22.23.179,45.110,-0.035,-0.020,0.857
1751275343189,2025-06-30T12.22.23.189,45.120,-0.021,-0.027,0.855
1751275343199,2025-06-30T12.22.23.199,45.130,-0.014,-0.026,0.850
1751275343209,2025-06-30T12.22.23.209,45.140,-0.013,-0.026,0.839
1751275343219,2025-06-30T12.22.23.219,45.150,-0.005,-0.033,0.830
1751275343229,2025-06-30T12.22.23.229,45.160,-0.015,-0.043,0.821
1751275343239,2025-06-30T12.22.23.239,45.170,-0.024,-0.066,0.811
1751275343249,2025-06-30T12.22.23.249,45.180,-0.025,-0.076,0.804
1751275343259,2025-06-30T12.22.23.259,45.190,-0.029,-0.080,0.793
1751275343269,2025-06-30T12.22.23.269,45.200,-0.030,-0.085,0.780
1751275343279,2025-06-30T12.22.23.279,45.210,-0.032,-0.087,0.773
1751275343289,2025-06-30T12.22.23.289,45.220,-0.027,-0.096,0.773
1751275343299,2025-06-30T12.22.23.299,45.230,-0.006,-0.114,0.789
1751275343309,2025-06-30T12.22.23.309,45.240,0.016,-0.114,0.801
1751275343319,2025-06-30T12.22.23.319,45.250,0.025,-0.118,0.807
1751275343329,2025-06-30T12.22.23.329,45.260,0.019,-0.122,0.813
1751275343339,2025-06-30T12.22.23.339,45.270,0.004,-0.110,0.806
1751275343349,2025-06-30T12.22.23.349,45.280,-0.009,-0.101,0.799
1751275343359,2025-06-30T12.22.23.359,45.290,-0.007,-0.096,0.803
1751275343369,2025-06-30T12.22.23.369,45.300,0.008,-0.089,0.818
1751275343379,2025-06-30T12.22.23.379,45.310,0.028,-0.092,0.836
1751275343389,2025-06-30T12.22.23.389,45.320,0.043,-0.092,0.851
1751275343399,2025-06-30T12.22.23.399,45.330,0.052,-0.089,0.861
1751275343409,2025-06-30T12.22.23.409,45.340,0.054,-0.086,0.878
1751275343419,2025-06-30T12.22.23.419,45.350,0.045,-0.073,0.893
1751275343429,2025-06-30T12.22.23.429,45.360,0.033,-0.076,0.907
1751275343439,2025-06-30T12.22.23.439,45.370,0.021,-0.074,0.926
1751275343449,2025-06-30T12.22.23.449,45.380,0.013,-0.066,0.945
1751275343459,2025-06-30T12.22.23.459,45.390,-0.005,-0.066,0.969
1751275343469,2025-06-30T12.22.23.469,45.400,-0.024,-0.062,0.996
1751275343479,2025-06-30T12.22.23.479,45.410,-0.045,-0.051,1.010
1751275343489,2025-06-30T12.22.23.489,45.420,-0.036,-0.040,0.998
1751275343499,2025-06-30T12.22.23.499,45.430,-0.047,-0.025,0.988
1751275343509,2025-06-30T12.22.23.509,45.440,-0.085,-0.011,0.971
1751275343519,2025-06-30T12.22.23.519,45.450,-0.105,-0.003,0.952
1751275343529,2025-06-30T12.22.23.529,45.460,-0.092,0.000,0.944
1751275343539,2025-06-30T12.22.23.539,45.470,-0.098,0.002,0.942
1751275343549,2025-06-30T12.22.23.549,45.480,-0.095,0.014,0.952
1751275343559,2025-06-30T12.22.23.559,45.490,-0.062,0.027,0.961
1751275343569,2025-06-30T12.22.23.569,45.500,-0.037,0.026,0.955
1751275343579,2025-06-30T12.22.23.579,45.510,-0.038,0.020,0.937
1751275343589,2025-06-30T12.22.23.589,45.520,-0.040,0.003,0.923
1751275343599,2025-06-30T12.22.23.599,45.530,-0.036,-0.009,0.917
1751275343609,2025-06-30T12.22.23.609,45.540,-0.030,0.000,0.909
1751275343619,2025-06-30T12.22.23.619,45.550,-0.021,0.018,0.896
1751275343629,2025-06-30T12.22.23.629,45.560,-0.015,0.024,0.890
1751275343639,2025-06-30T12.22.23.639,45.570,-0.008,0.033,0.881
1751275343649,2025-06-30T12.22.23.649,45.580,0.008,0.038,0.873
1751275343659,2025-06-30T12.22.23.659,45.590,0.036,0.044,0.874
1751275343669,2025-06-30T12.22.23.669,45.600,0.051,0.057,0.875
1751275343679,2025-06-30T12.22.23.679,45.610,0.040,0.067,0.883
1751275343689,2025-06-30T12.22.23.689,45.620,0.021,0.080,0.891
1751275343699,2025-06-30T12.22.23.699,45.630,0.026,0.098,0.908
1751275343709,2025-06-30T12.22.23.709,45.640,0.052,0.116,0.933
1751275343719,2025-06-30T12.22.23.719,45.650,0.062,0.137,0.949
1751275343729,2025-06-30T12.22.23.729,45.660,0.053,0.150,0.959
1751275343739,2025-06-30T12.22.23.739,45.670,0.060,0.162,0.963
1751275343749,2025-06-30T12.22.23.749,45.680,0.064,0.162,0.974
1751275343759,2025-06-30T12.22.23.759,45.690,0.047,0.166,0.994
1751275343769,2025-06-30T12.22.23.769,45.700,0.014,0.176,1.013
1751275343779,2025-06-30T12.22.23.779,45.710,-0.031,0.180,1.021
1751275343789,2025-06-30T12.22.23.789,45.720,-0.077,0.187,1.026
1751275343799,2025-06-30T12.22.23.799,45.730,-0.102,0.214,1.039
1751275343809,2025-06-30T12.22.23.809,45.740,-0.113,0.240,1.066
1751275343819,2025-06-30T12.22.23.819,45.750,-0.128,0.251,1.076
1751275343829,2025-06-30T12.22.23.829,45.760,-0.136,0.259,1.064
1751275343839,2025-06-30T12.22.23.839,45.770,-0.133,0.260,1.066
1751275343849,2025-06-30T12.22.23.849,45.780,-0.139,0.255,1.077
1751275343859,2025-06-30T12.22.23.859,45.790,-0.135,0.251,1.097
1751275343869,2025-06-30T12.22.23.869,45.800,-0.112,0.253,1.117
1751275343879,2025-06-30T12.22.23.879,45.810,-0.088,0.263,1.133
1751275343889,2025-06-30T12.22.23.889,45.820,-0.072,0.267,1.141
1751275343899,2025-06-30T12.22.23.899,45.830,-0.068,0.271,1.135
1751275343909,2025-06-30T12.22.23.909,45.840,-0.069,0.272,1.119
1751275343919,2025-06-30T12.22.23.919,45.850,-0.074,0.273,1.104
1751275343929,2025-06-30T12.22.23.929,45.860,-0.070,0.273,1.098
1751275343939,2025-06-30T12.22.23.939,45.870,-0.050,0.269,1.095
1751275343949,2025-06-30T12.22.23.949,45.880,-0.021,0.262,1.098
1751275343959,2025-06-30T12.22.23.959,45.890,0.016,0.257,1.104
1751275343969,2025-06-30T12.22.23.969,45.900,0.040,0.262,1.103
1751275343979,2025-06-30T12.22.23.979,45.910,0.045,0.265,1.087
1751275343989,2025-06-30T12.22.23.989,45.920,0.043,0.268,1.066
1751275343999,2025-06-30T12.22.23.999,45.930,0.041,0.272,1.054
1751275344009,2025-06-30T12.22.24.009,45.940,0.052,0.272,1.055
1751275344019,2025-06-30T12.22.24.019,45.950,0.078,0.269,1.065
1751275344029,2025-06-30T12.22.24.029,45.960,0.100,0.268,1.067
1751275344039,2025-06-30T12.22.24.039,45.970,0.114,0.269,1.071
1751275344049,2025-06-30T12.22.24.049,45.980,0.118,0.273,1.065
1751275344059,2025-06-30T12.22.24.059,45.990,0.113,0.274,1.056
1751275344069,2025-06-30T12.22.24.069,46.000,0.104,0.280,1.052
1751275344079,2025-06-30T12.22.24.079,46.010,0.103,0.292,1.050
1751275344089,2025-06-30T12.22.24.089,46.020,0.107,0.292,1.052
1751275344099,2025-06-30T12.22.24.099,46.030,0.104,0.287,1.060
1751275344109,2025-06-30T12.22.24.109,46.040,0.110,0.285,1.070
