epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751274886542,2025-06-30T12.14.46.542,36.650,-0.050,0.026,0.905
1751274886552,2025-06-30T12.14.46.552,36.660,-0.046,0.049,0.906
1751274886562,2025-06-30T12.14.46.562,36.670,-0.054,0.067,0.899
1751274886572,2025-06-30T12.14.46.572,36.680,-0.066,0.077,0.895
1751274886582,2025-06-30T12.14.46.582,36.690,-0.079,0.076,0.898
1751274886592,2025-06-30T12.14.46.592,36.700,-0.088,0.083,0.915
1751274886602,2025-06-30T12.14.46.602,36.710,-0.092,0.103,0.933
1751274886612,2025-06-30T12.14.46.612,36.720,-0.114,0.110,0.946
1751274886622,2025-06-30T12.14.46.622,36.730,-0.110,0.114,0.957
1751274886632,2025-06-30T12.14.46.632,36.740,-0.056,0.124,0.976
1751274886642,2025-06-30T12.14.46.642,36.750,-0.001,0.139,0.989
1751274886652,2025-06-30T12.14.46.652,36.760,-0.009,0.158,0.994
1751274886662,2025-06-30T12.14.46.662,36.770,-0.018,0.162,0.981
1751274886672,2025-06-30T12.14.46.672,36.780,0.004,0.159,0.969
1751274886682,2025-06-30T12.14.46.682,36.790,0.028,0.155,0.983
1751274886692,2025-06-30T12.14.46.692,36.800,0.029,0.160,0.990
1751274886702,2025-06-30T12.14.46.702,36.810,0.005,0.161,0.980
1751274886712,2025-06-30T12.14.46.712,36.820,-0.010,0.158,0.968
1751274886722,2025-06-30T12.14.46.722,36.830,-0.005,0.158,0.963
1751274886732,2025-06-30T12.14.46.732,36.840,0.015,0.156,0.968
1751274886742,2025-06-30T12.14.46.742,36.850,0.031,0.165,0.972
1751274886752,2025-06-30T12.14.46.752,36.860,0.028,0.175,0.969
1751274886762,2025-06-30T12.14.46.762,36.870,0.014,0.176,0.961
1751274886772,2025-06-30T12.14.46.772,36.880,0.000,0.170,0.955
1751274886782,2025-06-30T12.14.46.782,36.890,-0.006,0.166,0.953
1751274886792,2025-06-30T12.14.46.792,36.900,-0.006,0.170,0.953
1751274886802,2025-06-30T12.14.46.802,36.910,-0.010,0.188,0.946
1751274886812,2025-06-30T12.14.46.812,36.920,-0.007,0.206,0.936
1751274886822,2025-06-30T12.14.46.822,36.930,-0.007,0.229,0.931
1751274886832,2025-06-30T12.14.46.832,36.940,-0.010,0.236,0.937
1751274886842,2025-06-30T12.14.46.842,36.950,-0.013,0.233,0.944
1751274886852,2025-06-30T12.14.46.852,36.960,-0.013,0.228,0.945
1751274886862,2025-06-30T12.14.46.862,36.970,0.004,0.231,0.936
1751274886872,2025-06-30T12.14.46.872,36.980,0.029,0.241,0.943
1751274886882,2025-06-30T12.14.46.882,36.990,0.056,0.242,0.967
1751274886892,2025-06-30T12.14.46.892,37.000,0.068,0.251,0.999
1751274886902,2025-06-30T12.14.46.902,37.010,0.066,0.270,1.031
1751274886912,2025-06-30T12.14.46.912,37.020,0.055,0.297,1.042
1751274886922,2025-06-30T12.14.46.922,37.030,0.036,0.317,1.036
1751274886932,2025-06-30T12.14.46.932,37.040,0.012,0.327,1.034
1751274886942,2025-06-30T12.14.46.942,37.050,-0.013,0.338,1.034
1751274886952,2025-06-30T12.14.46.952,37.060,-0.026,0.350,1.037
1751274886962,2025-06-30T12.14.46.962,37.070,-0.015,0.368,1.045
1751274886972,2025-06-30T12.14.46.972,37.080,0.011,0.388,1.056
1751274886982,2025-06-30T12.14.46.982,37.090,0.040,0.399,1.060
1751274886992,2025-06-30T12.14.46.992,37.100,0.062,0.407,1.052
1751274887002,2025-06-30T12.14.47.002,37.110,0.079,0.413,1.048
1751274887012,2025-06-30T12.14.47.012,37.120,0.078,0.417,1.049
1751274887022,2025-06-30T12.14.47.022,37.130,0.067,0.424,1.052
1751274887032,2025-06-30T12.14.47.032,37.140,0.066,0.430,1.055
1751274887042,2025-06-30T12.14.47.042,37.150,0.079,0.432,1.062
1751274887052,2025-06-30T12.14.47.052,37.160,0.090,0.435,1.075
1751274887062,2025-06-30T12.14.47.062,37.170,0.095,0.438,1.085
1751274887072,2025-06-30T12.14.47.072,37.180,0.101,0.446,1.095
1751274887082,2025-06-30T12.14.47.082,37.190,0.102,0.453,1.104
1751274887092,2025-06-30T12.14.47.092,37.200,0.100,0.466,1.100
1751274887102,2025-06-30T12.14.47.102,37.210,0.101,0.473,1.102
1751274887112,2025-06-30T12.14.47.112,37.220,0.100,0.473,1.107
1751274887122,2025-06-30T12.14.47.122,37.230,0.102,0.480,1.117
1751274887132,2025-06-30T12.14.47.132,37.240,0.096,0.489,1.115
1751274887142,2025-06-30T12.14.47.142,37.250,0.098,0.483,1.110
1751274887152,2025-06-30T12.14.47.152,37.260,0.103,0.479,1.112
1751274887162,2025-06-30T12.14.47.162,37.270,0.119,0.482,1.132
1751274887172,2025-06-30T12.14.47.172,37.280,0.141,0.492,1.152
1751274887182,2025-06-30T12.14.47.182,37.290,0.143,0.503,1.152
1751274887192,2025-06-30T12.14.47.192,37.300,0.145,0.504,1.144
1751274887202,2025-06-30T12.14.47.202,37.310,0.155,0.505,1.137
1751274887212,2025-06-30T12.14.47.212,37.320,0.171,0.498,1.141
1751274887222,2025-06-30T12.14.47.222,37.330,0.183,0.497,1.157
1751274887232,2025-06-30T12.14.47.232,37.340,0.177,0.505,1.164
1751274887242,2025-06-30T12.14.47.242,37.350,0.167,0.507,1.163
1751274887252,2025-06-30T12.14.47.252,37.360,0.167,0.503,1.151
1751274887262,2025-06-30T12.14.47.262,37.370,0.181,0.505,1.147
1751274887272,2025-06-30T12.14.47.272,37.380,0.188,0.510,1.149
1751274887282,2025-06-30T12.14.47.282,37.390,0.200,0.509,1.153
1751274887292,2025-06-30T12.14.47.292,37.400,0.204,0.513,1.146
1751274887302,2025-06-30T12.14.47.302,37.410,0.199,0.507,1.137
1751274887312,2025-06-30T12.14.47.312,37.420,0.189,0.491,1.126
1751274887322,2025-06-30T12.14.47.322,37.430,0.199,0.473,1.129
1751274887332,2025-06-30T12.14.47.332,37.440,0.209,0.455,1.137
1751274887342,2025-06-30T12.14.47.342,37.450,0.213,0.454,1.132
1751274887352,2025-06-30T12.14.47.352,37.460,0.236,0.459,1.129
1751274887362,2025-06-30T12.14.47.362,37.470,0.265,0.462,1.140
1751274887372,2025-06-30T12.14.47.372,37.480,0.278,0.460,1.158
1751274887382,2025-06-30T12.14.47.382,37.490,0.263,0.452,1.165
1751274887392,2025-06-30T12.14.47.392,37.500,0.229,0.448,1.158
1751274887402,2025-06-30T12.14.47.402,37.510,0.205,0.465,1.153
1751274887412,2025-06-30T12.14.47.412,37.520,0.194,0.477,1.151
1751274887422,2025-06-30T12.14.47.422,37.530,0.200,0.466,1.139
1751274887432,2025-06-30T12.14.47.432,37.540,0.204,0.460,1.124
1751274887442,2025-06-30T12.14.47.442,37.550,0.200,0.442,1.117
1751274887452,2025-06-30T12.14.47.452,37.560,0.202,0.406,1.110
1751274887462,2025-06-30T12.14.47.462,37.570,0.210,0.368,1.107
1751274887472,2025-06-30T12.14.47.472,37.580,0.228,0.339,1.105
1751274887482,2025-06-30T12.14.47.482,37.590,0.247,0.324,1.088
1751274887492,2025-06-30T12.14.47.492,37.600,0.261,0.315,1.069
1751274887502,2025-06-30T12.14.47.502,37.610,0.256,0.314,1.051
1751274887512,2025-06-30T12.14.47.512,37.620,0.225,0.315,1.032
1751274887522,2025-06-30T12.14.47.522,37.630,0.189,0.301,1.011
1751274887532,2025-06-30T12.14.47.532,37.640,0.161,0.278,0.985
1751274887542,2025-06-30T12.14.47.542,37.650,0.169,0.264,0.974
1751274887552,2025-06-30T12.14.47.552,37.660,0.193,0.255,0.975
1751274887562,2025-06-30T12.14.47.562,37.670,0.194,0.234,0.961
1751274887572,2025-06-30T12.14.47.572,37.680,0.175,0.200,0.945
1751274887582,2025-06-30T12.14.47.582,37.690,0.164,0.185,0.930
1751274887592,2025-06-30T12.14.47.592,37.700,0.162,0.188,0.906
1751274887602,2025-06-30T12.14.47.602,37.710,0.160,0.198,0.885
1751274887612,2025-06-30T12.14.47.612,37.720,0.146,0.203,0.870
1751274887622,2025-06-30T12.14.47.622,37.730,0.132,0.196,0.841
1751274887632,2025-06-30T12.14.47.632,37.740,0.123,0.182,0.826
1751274887642,2025-06-30T12.14.47.642,37.750,0.131,0.159,0.819
1751274887652,2025-06-30T12.14.47.652,37.760,0.160,0.136,0.822
1751274887662,2025-06-30T12.14.47.662,37.770,0.189,0.114,0.825
1751274887672,2025-06-30T12.14.47.672,37.780,0.177,0.104,0.810
1751274887682,2025-06-30T12.14.47.682,37.790,0.146,0.098,0.793
1751274887692,2025-06-30T12.14.47.692,37.800,0.100,0.092,0.786
1751274887702,2025-06-30T12.14.47.702,37.810,0.062,0.081,0.788
1751274887712,2025-06-30T12.14.47.712,37.820,0.044,0.071,0.783
1751274887722,2025-06-30T12.14.47.722,37.830,0.045,0.060,0.784
1751274887732,2025-06-30T12.14.47.732,37.840,0.074,0.033,0.806
1751274887742,2025-06-30T12.14.47.742,37.850,0.108,0.020,0.834
1751274887752,2025-06-30T12.14.47.752,37.860,0.108,0.022,0.845
1751274887762,2025-06-30T12.14.47.762,37.870,0.085,0.029,0.837
1751274887772,2025-06-30T12.14.47.772,37.880,0.059,0.034,0.833
1751274887782,2025-06-30T12.14.47.782,37.890,0.027,0.022,0.821
1751274887792,2025-06-30T12.14.47.792,37.900,0.009,0.006,0.817
1751274887802,2025-06-30T12.14.47.802,37.910,0.006,-0.017,0.824
1751274887812,2025-06-30T12.14.47.812,37.920,0.027,-0.040,0.838
1751274887822,2025-06-30T12.14.47.822,37.930,0.067,-0.057,0.852
1751274887832,2025-06-30T12.14.47.832,37.940,0.090,-0.045,0.855
1751274887842,2025-06-30T12.14.47.842,37.950,0.103,-0.017,0.856
1751274887852,2025-06-30T12.14.47.852,37.960,0.098,-0.001,0.851
1751274887862,2025-06-30T12.14.47.862,37.970,0.082,-0.005,0.836
1751274887872,2025-06-30T12.14.47.872,37.980,0.060,-0.011,0.817
1751274887882,2025-06-30T12.14.47.882,37.990,0.027,-0.015,0.793
1751274887892,2025-06-30T12.14.47.892,38.000,-0.020,-0.012,0.772
1751274887902,2025-06-30T12.14.47.902,38.010,-0.048,-0.013,0.777
1751274887912,2025-06-30T12.14.47.912,38.020,-0.047,-0.014,0.803
1751274887922,2025-06-30T12.14.47.922,38.030,-0.080,-0.005,0.817
1751274887932,2025-06-30T12.14.47.932,38.040,-0.129,-0.004,0.827
1751274887942,2025-06-30T12.14.47.942,38.050,-0.171,-0.015,0.838
1751274887952,2025-06-30T12.14.47.952,38.060,-0.192,-0.021,0.860
1751274887962,2025-06-30T12.14.47.962,38.070,-0.201,-0.022,0.879
1751274887972,2025-06-30T12.14.47.972,38.080,-0.196,-0.021,0.909
1751274887982,2025-06-30T12.14.47.982,38.090,-0.210,-0.022,0.921
1751274887992,2025-06-30T12.14.47.992,38.100,-0.238,-0.017,0.928
1751274888002,2025-06-30T12.14.48.002,38.110,-0.260,-0.017,0.937
1751274888012,2025-06-30T12.14.48.012,38.120,-0.275,-0.020,0.941
1751274888022,2025-06-30T12.14.48.022,38.130,-0.286,-0.011,0.954
1751274888032,2025-06-30T12.14.48.032,38.140,-0.302,0.001,0.969
1751274888042,2025-06-30T12.14.48.042,38.150,-0.334,0.000,0.982
1751274888052,2025-06-30T12.14.48.052,38.160,-0.370,-0.005,0.990
1751274888062,2025-06-30T12.14.48.062,38.170,-0.394,-0.003,0.994
1751274888072,2025-06-30T12.14.48.072,38.180,-0.401,0.005,0.995
1751274888082,2025-06-30T12.14.48.082,38.190,-0.395,0.009,0.997
1751274888092,2025-06-30T12.14.48.092,38.200,-0.366,0.016,1.001
1751274888102,2025-06-30T12.14.48.102,38.210,-0.304,0.020,1.008
1751274888112,2025-06-30T12.14.48.112,38.220,-0.265,0.014,1.022
1751274888122,2025-06-30T12.14.48.122,38.230,-0.252,0.012,1.030
1751274888132,2025-06-30T12.14.48.132,38.240,-0.242,0.012,1.030
1751274888142,2025-06-30T12.14.48.142,38.250,-0.235,0.014,1.033
1751274888152,2025-06-30T12.14.48.152,38.260,-0.230,0.017,1.045
1751274888162,2025-06-30T12.14.48.162,38.270,-0.227,0.013,1.042
1751274888172,2025-06-30T12.14.48.172,38.280,-0.223,0.000,1.040
1751274888182,2025-06-30T12.14.48.182,38.290,-0.208,-0.006,1.035
1751274888192,2025-06-30T12.14.48.192,38.300,-0.202,-0.012,1.034
1751274888202,2025-06-30T12.14.48.202,38.310,-0.187,-0.012,1.042
1751274888212,2025-06-30T12.14.48.212,38.320,-0.158,-0.006,1.045
1751274888222,2025-06-30T12.14.48.222,38.330,-0.131,-0.010,1.045
1751274888232,2025-06-30T12.14.48.232,38.340,-0.107,-0.016,1.058
1751274888242,2025-06-30T12.14.48.242,38.350,-0.082,-0.019,1.062
1751274888252,2025-06-30T12.14.48.252,38.360,-0.065,-0.021,1.046
1751274888262,2025-06-30T12.14.48.262,38.370,-0.044,-0.030,1.012
1751274888272,2025-06-30T12.14.48.272,38.380,-0.021,-0.031,0.975
1751274888282,2025-06-30T12.14.48.282,38.390,0.000,-0.014,0.947
1751274888292,2025-06-30T12.14.48.292,38.400,0.013,-0.006,0.954
1751274888302,2025-06-30T12.14.48.302,38.410,0.009,-0.020,0.962
1751274888312,2025-06-30T12.14.48.312,38.420,0.017,-0.025,0.967
1751274888322,2025-06-30T12.14.48.322,38.430,0.043,-0.017,0.980
1751274888332,2025-06-30T12.14.48.332,38.440,0.081,-0.011,1.004
1751274888342,2025-06-30T12.14.48.342,38.450,0.102,-0.019,1.015
1751274888352,2025-06-30T12.14.48.352,38.460,0.113,-0.028,1.022
1751274888362,2025-06-30T12.14.48.362,38.470,0.111,-0.030,1.030
1751274888372,2025-06-30T12.14.48.372,38.480,0.107,-0.026,1.036
1751274888382,2025-06-30T12.14.48.382,38.490,0.096,-0.034,1.054
1751274888392,2025-06-30T12.14.48.392,38.500,0.083,-0.051,1.074
1751274888402,2025-06-30T12.14.48.402,38.510,0.084,-0.056,1.085
1751274888412,2025-06-30T12.14.48.412,38.520,0.093,-0.048,1.098
1751274888422,2025-06-30T12.14.48.422,38.530,0.087,-0.050,1.097
1751274888432,2025-06-30T12.14.48.432,38.540,0.066,-0.051,1.089
1751274888442,2025-06-30T12.14.48.442,38.550,0.042,-0.051,1.072
1751274888452,2025-06-30T12.14.48.452,38.560,0.043,-0.050,1.053
1751274888462,2025-06-30T12.14.48.462,38.570,0.055,-0.052,1.034
1751274888472,2025-06-30T12.14.48.472,38.580,0.077,-0.057,1.011
1751274888482,2025-06-30T12.14.48.482,38.590,0.102,-0.042,0.985
1751274888492,2025-06-30T12.14.48.492,38.600,0.120,-0.029,0.966
1751274888502,2025-06-30T12.14.48.502,38.610,0.111,-0.032,0.950
1751274888512,2025-06-30T12.14.48.512,38.620,0.097,-0.032,0.935
1751274888522,2025-06-30T12.14.48.522,38.630,0.074,-0.023,0.924
1751274888532,2025-06-30T12.14.48.532,38.640,0.061,-0.012,0.904
1751274888542,2025-06-30T12.14.48.542,38.650,0.051,-0.015,0.886
1751274888552,2025-06-30T12.14.48.552,38.660,0.028,-0.025,0.872
1751274888562,2025-06-30T12.14.48.562,38.670,0.006,-0.024,0.861
1751274888572,2025-06-30T12.14.48.572,38.680,-0.001,-0.024,0.854
1751274888582,2025-06-30T12.14.48.582,38.690,-0.012,-0.041,0.856
1751274888592,2025-06-30T12.14.48.592,38.700,-0.025,-0.068,0.858
1751274888602,2025-06-30T12.14.48.602,38.710,-0.021,-0.076,0.864
1751274888612,2025-06-30T12.14.48.612,38.720,-0.019,-0.062,0.870
1751274888622,2025-06-30T12.14.48.622,38.730,-0.032,-0.042,0.867
1751274888632,2025-06-30T12.14.48.632,38.740,-0.051,-0.023,0.846
1751274888642,2025-06-30T12.14.48.642,38.750,-0.068,-0.000,0.822
1751274888652,2025-06-30T12.14.48.652,38.760,-0.075,0.022,0.808
1751274888662,2025-06-30T12.14.48.662,38.770,-0.081,0.027,0.816
1751274888672,2025-06-30T12.14.48.672,38.780,-0.078,0.025,0.830
1751274888682,2025-06-30T12.14.48.682,38.790,-0.062,0.038,0.828
1751274888692,2025-06-30T12.14.48.692,38.800,-0.043,0.064,0.834
1751274888702,2025-06-30T12.14.48.702,38.810,-0.063,0.070,0.844
1751274888712,2025-06-30T12.14.48.712,38.820,-0.092,0.053,0.865
1751274888722,2025-06-30T12.14.48.722,38.830,-0.109,0.042,0.889
1751274888732,2025-06-30T12.14.48.732,38.840,-0.125,0.042,0.914
1751274888742,2025-06-30T12.14.48.742,38.850,-0.140,0.054,0.931
1751274888752,2025-06-30T12.14.48.752,38.860,-0.163,0.065,0.928
1751274888762,2025-06-30T12.14.48.762,38.870,-0.184,0.046,0.921
1751274888772,2025-06-30T12.14.48.772,38.880,-0.190,0.027,0.911
1751274888782,2025-06-30T12.14.48.782,38.890,-0.174,0.036,0.911
1751274888792,2025-06-30T12.14.48.792,38.900,-0.132,0.070,0.916
1751274888802,2025-06-30T12.14.48.802,38.910,-0.078,0.102,0.921
1751274888812,2025-06-30T12.14.48.812,38.920,-0.042,0.116,0.925
1751274888822,2025-06-30T12.14.48.822,38.930,-0.025,0.125,0.931
1751274888832,2025-06-30T12.14.48.832,38.940,-0.024,0.127,0.938
1751274888842,2025-06-30T12.14.48.842,38.950,-0.025,0.134,0.957
1751274888852,2025-06-30T12.14.48.852,38.960,-0.036,0.165,0.978
1751274888862,2025-06-30T12.14.48.862,38.970,-0.050,0.185,0.987
1751274888872,2025-06-30T12.14.48.872,38.980,-0.074,0.189,1.001
1751274888882,2025-06-30T12.14.48.882,38.990,-0.088,0.185,1.014
1751274888892,2025-06-30T12.14.48.892,39.000,-0.065,0.180,1.028
1751274888902,2025-06-30T12.14.48.902,39.010,-0.009,0.168,1.051
1751274888912,2025-06-30T12.14.48.912,39.020,0.037,0.164,1.071
1751274888922,2025-06-30T12.14.48.922,39.030,0.047,0.168,1.072
1751274888932,2025-06-30T12.14.48.932,39.040,0.029,0.165,1.066
1751274888942,2025-06-30T12.14.48.942,39.050,0.025,0.156,1.047
1751274888952,2025-06-30T12.14.48.952,39.060,0.026,0.173,1.034
1751274888962,2025-06-30T12.14.48.962,39.070,0.029,0.207,1.033
1751274888972,2025-06-30T12.14.48.972,39.080,0.034,0.229,1.032
1751274888982,2025-06-30T12.14.48.982,39.090,0.050,0.237,1.017
1751274888992,2025-06-30T12.14.48.992,39.100,0.056,0.250,0.990
1751274889002,2025-06-30T12.14.49.002,39.110,0.062,0.267,0.978
1751274889012,2025-06-30T12.14.49.012,39.120,0.064,0.280,0.969
1751274889022,2025-06-30T12.14.49.022,39.130,0.073,0.288,0.959
1751274889032,2025-06-30T12.14.49.032,39.140,0.090,0.303,0.951
1751274889042,2025-06-30T12.14.49.042,39.150,0.100,0.313,0.948
1751274889052,2025-06-30T12.14.49.052,39.160,0.083,0.309,0.965
1751274889062,2025-06-30T12.14.49.062,39.170,0.061,0.287,0.974
1751274889072,2025-06-30T12.14.49.072,39.180,0.050,0.278,0.984
1751274889082,2025-06-30T12.14.49.082,39.190,0.054,0.279,1.004
1751274889092,2025-06-30T12.14.49.092,39.200,0.055,0.277,1.014
1751274889102,2025-06-30T12.14.49.102,39.210,0.037,0.277,1.014
1751274889112,2025-06-30T12.14.49.112,39.220,0.014,0.279,0.994
1751274889122,2025-06-30T12.14.49.122,39.230,0.005,0.299,0.995
1751274889132,2025-06-30T12.14.49.132,39.240,0.013,0.316,1.009
1751274889142,2025-06-30T12.14.49.142,39.250,0.011,0.326,1.017
1751274889152,2025-06-30T12.14.49.152,39.260,0.019,0.340,1.000
1751274889162,2025-06-30T12.14.49.162,39.270,0.039,0.354,0.996
1751274889172,2025-06-30T12.14.49.172,39.280,0.051,0.368,1.003
1751274889182,2025-06-30T12.14.49.182,39.290,0.056,0.385,1.009
1751274889192,2025-06-30T12.14.49.192,39.300,0.061,0.403,1.012
1751274889202,2025-06-30T12.14.49.202,39.310,0.077,0.416,1.018
1751274889212,2025-06-30T12.14.49.212,39.320,0.083,0.428,1.023
1751274889222,2025-06-30T12.14.49.222,39.330,0.060,0.438,1.021
1751274889232,2025-06-30T12.14.49.232,39.340,0.028,0.445,1.022
1751274889242,2025-06-30T12.14.49.242,39.350,0.010,0.438,1.022
1751274889252,2025-06-30T12.14.49.252,39.360,0.026,0.435,1.021
1751274889262,2025-06-30T12.14.49.262,39.370,0.051,0.435,1.020
1751274889272,2025-06-30T12.14.49.272,39.380,0.063,0.434,1.021
1751274889282,2025-06-30T12.14.49.282,39.390,0.060,0.431,1.026
1751274889292,2025-06-30T12.14.49.292,39.400,0.068,0.421,1.036
1751274889302,2025-06-30T12.14.49.302,39.410,0.088,0.429,1.058
1751274889312,2025-06-30T12.14.49.312,39.420,0.115,0.444,1.065
1751274889322,2025-06-30T12.14.49.322,39.430,0.123,0.458,1.064
1751274889332,2025-06-30T12.14.49.332,39.440,0.117,0.465,1.064
1751274889342,2025-06-30T12.14.49.342,39.450,0.107,0.476,1.056
1751274889352,2025-06-30T12.14.49.352,39.460,0.103,0.492,1.034
1751274889362,2025-06-30T12.14.49.362,39.470,0.108,0.511,1.021
1751274889372,2025-06-30T12.14.49.372,39.480,0.113,0.534,1.036
1751274889382,2025-06-30T12.14.49.382,39.490,0.130,0.550,1.049
1751274889392,2025-06-30T12.14.49.392,39.500,0.143,0.547,1.057
1751274889402,2025-06-30T12.14.49.402,39.510,0.158,0.526,1.065
1751274889412,2025-06-30T12.14.49.412,39.520,0.182,0.504,1.083
1751274889422,2025-06-30T12.14.49.422,39.530,0.209,0.502,1.103
1751274889432,2025-06-30T12.14.49.432,39.540,0.218,0.511,1.124
1751274889442,2025-06-30T12.14.49.442,39.550,0.204,0.528,1.127
1751274889452,2025-06-30T12.14.49.452,39.560,0.182,0.540,1.128
1751274889462,2025-06-30T12.14.49.462,39.570,0.161,0.534,1.112
1751274889472,2025-06-30T12.14.49.472,39.580,0.150,0.510,1.100
1751274889482,2025-06-30T12.14.49.482,39.590,0.167,0.483,1.115
1751274889492,2025-06-30T12.14.49.492,39.600,0.184,0.479,1.135
1751274889502,2025-06-30T12.14.49.502,39.610,0.196,0.487,1.135
1751274889512,2025-06-30T12.14.49.512,39.620,0.199,0.487,1.117
1751274889522,2025-06-30T12.14.49.522,39.630,0.205,0.483,1.093
1751274889532,2025-06-30T12.14.49.532,39.640,0.204,0.480,1.077
1751274889542,2025-06-30T12.14.49.542,39.650,0.203,0.493,1.065
1751274889552,2025-06-30T12.14.49.552,39.660,0.216,0.509,1.053
1751274889562,2025-06-30T12.14.49.562,39.670,0.221,0.517,1.045
1751274889572,2025-06-30T12.14.49.572,39.680,0.212,0.521,1.042
1751274889582,2025-06-30T12.14.49.582,39.690,0.199,0.519,1.034
1751274889592,2025-06-30T12.14.49.592,39.700,0.186,0.502,1.017
1751274889602,2025-06-30T12.14.49.602,39.710,0.159,0.476,1.010
1751274889612,2025-06-30T12.14.49.612,39.720,0.154,0.454,1.027
1751274889622,2025-06-30T12.14.49.622,39.730,0.170,0.448,1.044
1751274889632,2025-06-30T12.14.49.632,39.740,0.167,0.455,1.054
1751274889642,2025-06-30T12.14.49.642,39.750,0.147,0.460,1.045
1751274889652,2025-06-30T12.14.49.652,39.760,0.129,0.466,1.032
1751274889662,2025-06-30T12.14.49.662,39.770,0.119,0.459,1.034
1751274889672,2025-06-30T12.14.49.672,39.780,0.124,0.426,1.041
1751274889682,2025-06-30T12.14.49.682,39.790,0.133,0.389,1.042
1751274889692,2025-06-30T12.14.49.692,39.800,0.142,0.367,1.036
1751274889702,2025-06-30T12.14.49.702,39.810,0.150,0.355,1.035
1751274889712,2025-06-30T12.14.49.712,39.820,0.146,0.347,1.027
1751274889722,2025-06-30T12.14.49.722,39.830,0.144,0.339,1.012
1751274889732,2025-06-30T12.14.49.732,39.840,0.155,0.341,0.988
1751274889742,2025-06-30T12.14.49.742,39.850,0.171,0.351,0.964
1751274889752,2025-06-30T12.14.49.752,39.860,0.176,0.360,0.949
1751274889762,2025-06-30T12.14.49.762,39.870,0.200,0.362,0.943
1751274889772,2025-06-30T12.14.49.772,39.880,0.240,0.366,0.953
1751274889782,2025-06-30T12.14.49.782,39.890,0.267,0.363,0.970
1751274889792,2025-06-30T12.14.49.792,39.900,0.262,0.355,0.965
1751274889802,2025-06-30T12.14.49.802,39.910,0.218,0.338,0.946
1751274889812,2025-06-30T12.14.49.812,39.920,0.162,0.312,0.941
1751274889822,2025-06-30T12.14.49.822,39.930,0.122,0.295,0.942
1751274889832,2025-06-30T12.14.49.832,39.940,0.091,0.289,0.942
1751274889842,2025-06-30T12.14.49.842,39.950,0.084,0.279,0.940
1751274889852,2025-06-30T12.14.49.852,39.960,0.093,0.269,0.944
1751274889862,2025-06-30T12.14.49.862,39.970,0.095,0.254,0.944
1751274889872,2025-06-30T12.14.49.872,39.980,0.089,0.229,0.945
1751274889882,2025-06-30T12.14.49.882,39.990,0.087,0.199,0.951
1751274889892,2025-06-30T12.14.49.892,40.000,0.086,0.184,0.949
1751274889902,2025-06-30T12.14.49.902,40.010,0.070,0.183,0.940
1751274889912,2025-06-30T12.14.49.912,40.020,0.057,0.175,0.921
1751274889922,2025-06-30T12.14.49.922,40.030,0.052,0.171,0.882
1751274889932,2025-06-30T12.14.49.932,40.040,0.056,0.169,0.854
1751274889942,2025-06-30T12.14.49.942,40.050,0.078,0.164,0.850
1751274889952,2025-06-30T12.14.49.952,40.060,0.110,0.155,0.854
1751274889962,2025-06-30T12.14.49.962,40.070,0.151,0.152,0.866
1751274889972,2025-06-30T12.14.49.972,40.080,0.172,0.147,0.881
1751274889982,2025-06-30T12.14.49.982,40.090,0.178,0.134,0.879
1751274889992,2025-06-30T12.14.49.992,40.100,0.197,0.122,0.883
1751274890002,2025-06-30T12.14.50.002,40.110,0.193,0.100,0.892
1751274890012,2025-06-30T12.14.50.012,40.120,0.144,0.078,0.889
1751274890022,2025-06-30T12.14.50.022,40.130,0.087,0.070,0.890
1751274890032,2025-06-30T12.14.50.032,40.140,0.050,0.084,0.892
1751274890042,2025-06-30T12.14.50.042,40.150,0.027,0.108,0.895
1751274890052,2025-06-30T12.14.50.052,40.160,0.006,0.119,0.904
1751274890062,2025-06-30T12.14.50.062,40.170,0.003,0.104,0.917
1751274890072,2025-06-30T12.14.50.072,40.180,0.009,0.083,0.928
1751274890082,2025-06-30T12.14.50.082,40.190,0.021,0.072,0.936
1751274890092,2025-06-30T12.14.50.092,40.200,0.016,0.049,0.941
1751274890102,2025-06-30T12.14.50.102,40.210,0.007,0.027,0.935
1751274890112,2025-06-30T12.14.50.112,40.220,-0.001,0.025,0.918
1751274890122,2025-06-30T12.14.50.122,40.230,-0.014,0.032,0.904
1751274890132,2025-06-30T12.14.50.132,40.240,-0.034,0.031,0.893
1751274890142,2025-06-30T12.14.50.142,40.250,-0.055,0.012,0.883
1751274890152,2025-06-30T12.14.50.152,40.260,-0.057,0.002,0.875
1751274890162,2025-06-30T12.14.50.162,40.270,-0.048,0.015,0.872
1751274890172,2025-06-30T12.14.50.172,40.280,-0.033,0.038,0.875
1751274890182,2025-06-30T12.14.50.182,40.290,-0.016,0.058,0.871
1751274890192,2025-06-30T12.14.50.192,40.300,-0.025,0.072,0.875
1751274890202,2025-06-30T12.14.50.202,40.310,-0.036,0.079,0.888
1751274890212,2025-06-30T12.14.50.212,40.320,-0.067,0.083,0.888
1751274890222,2025-06-30T12.14.50.222,40.330,-0.096,0.078,0.891
1751274890232,2025-06-30T12.14.50.232,40.340,-0.107,0.054,0.892
1751274890242,2025-06-30T12.14.50.242,40.350,-0.117,0.036,0.906
1751274890252,2025-06-30T12.14.50.252,40.360,-0.128,0.026,0.917
