epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751276826962,2025-06-30T12.47.06.962,535.669,0.127,0.681,0.725
1751276826972,2025-06-30T12.47.06.972,535.679,0.124,0.677,0.729
1751276826982,2025-06-30T12.47.06.982,535.689,0.134,0.680,0.730
1751276826992,2025-06-30T12.47.06.992,535.699,0.144,0.682,0.732
1751276827002,2025-06-30T12.47.07.002,535.709,0.147,0.678,0.734
1751276827012,2025-06-30T12.47.07.012,535.719,0.145,0.675,0.730
1751276827022,2025-06-30T12.47.07.022,535.729,0.141,0.674,0.727
1751276827032,2025-06-30T12.47.07.032,535.739,0.132,0.676,0.726
1751276827042,2025-06-30T12.47.07.042,535.749,0.134,0.678,0.729
1751276827052,2025-06-30T12.47.07.052,535.759,0.137,0.679,0.728
1751276827062,2025-06-30T12.47.07.062,535.769,0.144,0.675,0.732
1751276827072,2025-06-30T12.47.07.072,535.779,0.148,0.676,0.731
1751276827082,2025-06-30T12.47.07.082,535.789,0.147,0.674,0.733
1751276827092,2025-06-30T12.47.07.092,535.799,0.142,0.671,0.734
1751276827102,2025-06-30T12.47.07.102,535.809,0.133,0.669,0.732
1751276827112,2025-06-30T12.47.07.112,535.819,0.135,0.671,0.737
1751276827122,2025-06-30T12.47.07.122,535.829,0.135,0.672,0.733
1751276827132,2025-06-30T12.47.07.132,535.839,0.139,0.671,0.734
1751276827142,2025-06-30T12.47.07.142,535.849,0.136,0.667,0.730
1751276827152,2025-06-30T12.47.07.152,535.859,0.137,0.666,0.737
1751276827162,2025-06-30T12.47.07.162,535.869,0.139,0.665,0.740
1751276827172,2025-06-30T12.47.07.172,535.879,0.136,0.666,0.738
1751276827182,2025-06-30T12.47.07.182,535.889,0.135,0.665,0.732
1751276827192,2025-06-30T12.47.07.192,535.899,0.136,0.667,0.734
1751276827202,2025-06-30T12.47.07.202,535.909,0.138,0.668,0.740
1751276827212,2025-06-30T12.47.07.212,535.919,0.138,0.668,0.739
1751276827222,2025-06-30T12.47.07.222,535.929,0.137,0.667,0.735
1751276827232,2025-06-30T12.47.07.232,535.939,0.133,0.668,0.736
1751276827242,2025-06-30T12.47.07.242,535.949,0.139,0.670,0.735
1751276827252,2025-06-30T12.47.07.252,535.959,0.133,0.668,0.731
1751276827262,2025-06-30T12.47.07.262,535.969,0.140,0.669,0.738
1751276827272,2025-06-30T12.47.07.272,535.979,0.147,0.669,0.739
1751276827282,2025-06-30T12.47.07.282,535.989,0.142,0.668,0.735
1751276827292,2025-06-30T12.47.07.292,535.999,0.142,0.668,0.736
1751276827302,2025-06-30T12.47.07.302,536.009,0.147,0.675,0.737
1751276827312,2025-06-30T12.47.07.312,536.019,0.141,0.677,0.740
1751276827322,2025-06-30T12.47.07.322,536.029,0.137,0.671,0.741
1751276827332,2025-06-30T12.47.07.332,536.039,0.134,0.670,0.742
1751276827342,2025-06-30T12.47.07.342,536.049,0.135,0.672,0.738
1751276827352,2025-06-30T12.47.07.352,536.059,0.134,0.668,0.734
1751276827362,2025-06-30T12.47.07.362,536.069,0.134,0.666,0.738
1751276827372,2025-06-30T12.47.07.372,536.079,0.132,0.667,0.736
1751276827382,2025-06-30T12.47.07.382,536.089,0.135,0.667,0.734
1751276827392,2025-06-30T12.47.07.392,536.099,0.141,0.661,0.737
1751276827402,2025-06-30T12.47.07.402,536.109,0.138,0.667,0.740
1751276827412,2025-06-30T12.47.07.412,536.119,0.135,0.670,0.737
1751276827422,2025-06-30T12.47.07.422,536.129,0.125,0.667,0.734
1751276827432,2025-06-30T12.47.07.432,536.139,0.121,0.664,0.736
1751276827442,2025-06-30T12.47.07.442,536.149,0.128,0.669,0.739
1751276827452,2025-06-30T12.47.07.452,536.159,0.130,0.671,0.738
1751276827462,2025-06-30T12.47.07.462,536.169,0.128,0.673,0.732
1751276827472,2025-06-30T12.47.07.472,536.179,0.128,0.675,0.729
1751276827482,2025-06-30T12.47.07.482,536.189,0.129,0.674,0.729
1751276827492,2025-06-30T12.47.07.492,536.199,0.134,0.674,0.732
1751276827502,2025-06-30T12.47.07.502,536.209,0.137,0.674,0.728
1751276827512,2025-06-30T12.47.07.512,536.219,0.132,0.675,0.726
1751276827522,2025-06-30T12.47.07.522,536.229,0.132,0.680,0.732
1751276827532,2025-06-30T12.47.07.532,536.239,0.144,0.683,0.728
1751276827542,2025-06-30T12.47.07.542,536.249,0.150,0.681,0.727
1751276827552,2025-06-30T12.47.07.552,536.259,0.145,0.681,0.724
1751276827562,2025-06-30T12.47.07.562,536.269,0.132,0.681,0.718
1751276827572,2025-06-30T12.47.07.572,536.279,0.126,0.680,0.722
1751276827582,2025-06-30T12.47.07.582,536.289,0.134,0.682,0.723
1751276827592,2025-06-30T12.47.07.592,536.299,0.139,0.683,0.724
1751276827602,2025-06-30T12.47.07.602,536.309,0.139,0.681,0.720
1751276827612,2025-06-30T12.47.07.612,536.319,0.141,0.683,0.720
1751276827622,2025-06-30T12.47.07.622,536.329,0.134,0.683,0.719
1751276827632,2025-06-30T12.47.07.632,536.339,0.139,0.681,0.732
1751276827642,2025-06-30T12.47.07.642,536.349,0.149,0.683,0.729
1751276827652,2025-06-30T12.47.07.652,536.359,0.145,0.682,0.725
1751276827662,2025-06-30T12.47.07.662,536.369,0.139,0.680,0.729
1751276827672,2025-06-30T12.47.07.672,536.379,0.136,0.686,0.726
1751276827682,2025-06-30T12.47.07.682,536.389,0.131,0.684,0.722
1751276827692,2025-06-30T12.47.07.692,536.399,0.126,0.681,0.726
1751276827702,2025-06-30T12.47.07.702,536.409,0.134,0.683,0.726
1751276827712,2025-06-30T12.47.07.712,536.419,0.141,0.684,0.725
1751276827722,2025-06-30T12.47.07.722,536.429,0.140,0.679,0.723
1751276827732,2025-06-30T12.47.07.732,536.439,0.134,0.679,0.725
1751276827742,2025-06-30T12.47.07.742,536.449,0.131,0.680,0.725
1751276827752,2025-06-30T12.47.07.752,536.459,0.130,0.682,0.720
1751276827762,2025-06-30T12.47.07.762,536.469,0.125,0.683,0.721
1751276827772,2025-06-30T12.47.07.772,536.479,0.131,0.685,0.729
1751276827782,2025-06-30T12.47.07.782,536.489,0.139,0.683,0.726
1751276827792,2025-06-30T12.47.07.792,536.499,0.137,0.681,0.726
1751276827802,2025-06-30T12.47.07.802,536.509,0.131,0.681,0.726
1751276827812,2025-06-30T12.47.07.812,536.519,0.130,0.679,0.726
1751276827822,2025-06-30T12.47.07.822,536.529,0.128,0.682,0.724
1751276827832,2025-06-30T12.47.07.832,536.539,0.129,0.687,0.722
1751276827842,2025-06-30T12.47.07.842,536.549,0.128,0.685,0.723
1751276827852,2025-06-30T12.47.07.852,536.559,0.131,0.679,0.729
1751276827862,2025-06-30T12.47.07.862,536.569,0.136,0.678,0.726
1751276827872,2025-06-30T12.47.07.872,536.579,0.136,0.683,0.726
1751276827882,2025-06-30T12.47.07.882,536.589,0.128,0.683,0.722
1751276827892,2025-06-30T12.47.07.892,536.599,0.126,0.685,0.727
1751276827902,2025-06-30T12.47.07.902,536.609,0.133,0.684,0.726
1751276827912,2025-06-30T12.47.07.912,536.619,0.136,0.684,0.723
1751276827922,2025-06-30T12.47.07.922,536.629,0.132,0.683,0.722
1751276827932,2025-06-30T12.47.07.932,536.639,0.129,0.686,0.718
1751276827942,2025-06-30T12.47.07.942,536.649,0.123,0.684,0.721
1751276827952,2025-06-30T12.47.07.952,536.659,0.124,0.681,0.724
1751276827962,2025-06-30T12.47.07.962,536.669,0.134,0.684,0.729
1751276827972,2025-06-30T12.47.07.972,536.679,0.135,0.683,0.723
1751276827982,2025-06-30T12.47.07.982,536.689,0.132,0.681,0.724
1751276827992,2025-06-30T12.47.07.992,536.699,0.132,0.683,0.723
1751276828002,2025-06-30T12.47.08.002,536.709,0.130,0.687,0.720
1751276828012,2025-06-30T12.47.08.012,536.719,0.125,0.682,0.720
1751276828022,2025-06-30T12.47.08.022,536.729,0.129,0.685,0.725
1751276828032,2025-06-30T12.47.08.032,536.739,0.131,0.685,0.724
1751276828042,2025-06-30T12.47.08.042,536.749,0.131,0.683,0.722
1751276828052,2025-06-30T12.47.08.052,536.759,0.134,0.685,0.724
1751276828062,2025-06-30T12.47.08.062,536.769,0.128,0.686,0.727
1751276828072,2025-06-30T12.47.08.072,536.779,0.129,0.686,0.723
1751276828082,2025-06-30T12.47.08.082,536.789,0.131,0.687,0.723
1751276828092,2025-06-30T12.47.08.092,536.799,0.128,0.685,0.719
1751276828102,2025-06-30T12.47.08.102,536.809,0.126,0.686,0.724
1751276828112,2025-06-30T12.47.08.112,536.819,0.132,0.684,0.728
1751276828122,2025-06-30T12.47.08.122,536.829,0.131,0.683,0.721
1751276828132,2025-06-30T12.47.08.132,536.839,0.128,0.684,0.722
1751276828142,2025-06-30T12.47.08.142,536.849,0.126,0.686,0.725
1751276828152,2025-06-30T12.47.08.152,536.859,0.127,0.685,0.724
1751276828162,2025-06-30T12.47.08.162,536.869,0.128,0.682,0.720
1751276828172,2025-06-30T12.47.08.172,536.879,0.125,0.683,0.723
1751276828182,2025-06-30T12.47.08.182,536.889,0.125,0.687,0.723
1751276828192,2025-06-30T12.47.08.192,536.899,0.127,0.688,0.729
1751276828202,2025-06-30T12.47.08.202,536.909,0.132,0.685,0.725
1751276828212,2025-06-30T12.47.08.212,536.919,0.123,0.682,0.724
1751276828222,2025-06-30T12.47.08.222,536.929,0.123,0.680,0.729
1751276828232,2025-06-30T12.47.08.232,536.939,0.130,0.682,0.726
1751276828242,2025-06-30T12.47.08.242,536.949,0.129,0.683,0.728
1751276828252,2025-06-30T12.47.08.252,536.959,0.129,0.683,0.729
1751276828262,2025-06-30T12.47.08.262,536.969,0.124,0.684,0.727
1751276828272,2025-06-30T12.47.08.272,536.979,0.124,0.687,0.726
1751276828282,2025-06-30T12.47.08.282,536.989,0.126,0.684,0.726
1751276828292,2025-06-30T12.47.08.292,536.999,0.122,0.679,0.722
1751276828302,2025-06-30T12.47.08.302,537.009,0.125,0.681,0.726
1751276828312,2025-06-30T12.47.08.312,537.019,0.130,0.683,0.725
1751276828322,2025-06-30T12.47.08.322,537.029,0.128,0.683,0.726
1751276828332,2025-06-30T12.47.08.332,537.039,0.125,0.684,0.725
1751276828342,2025-06-30T12.47.08.342,537.049,0.121,0.685,0.719
1751276828352,2025-06-30T12.47.08.352,537.059,0.120,0.681,0.724
1751276828362,2025-06-30T12.47.08.362,537.069,0.126,0.681,0.726
1751276828372,2025-06-30T12.47.08.372,537.079,0.127,0.685,0.726
1751276828382,2025-06-30T12.47.08.382,537.089,0.129,0.681,0.726
1751276828392,2025-06-30T12.47.08.392,537.099,0.127,0.685,0.724
1751276828402,2025-06-30T12.47.08.402,537.109,0.125,0.683,0.721
1751276828412,2025-06-30T12.47.08.412,537.119,0.121,0.682,0.725
1751276828422,2025-06-30T12.47.08.422,537.129,0.130,0.683,0.730
1751276828432,2025-06-30T12.47.08.432,537.139,0.136,0.682,0.727
1751276828442,2025-06-30T12.47.08.442,537.149,0.130,0.681,0.725
1751276828452,2025-06-30T12.47.08.452,537.159,0.127,0.683,0.724
1751276828462,2025-06-30T12.47.08.462,537.169,0.126,0.683,0.724
1751276828472,2025-06-30T12.47.08.472,537.179,0.125,0.683,0.725
1751276828482,2025-06-30T12.47.08.482,537.189,0.126,0.684,0.729
1751276828492,2025-06-30T12.47.08.492,537.199,0.129,0.688,0.727
1751276828502,2025-06-30T12.47.08.502,537.209,0.131,0.685,0.729
1751276828512,2025-06-30T12.47.08.512,537.219,0.127,0.685,0.725
1751276828522,2025-06-30T12.47.08.522,537.229,0.122,0.684,0.722
1751276828532,2025-06-30T12.47.08.532,537.239,0.121,0.684,0.725
1751276828542,2025-06-30T12.47.08.542,537.249,0.117,0.682,0.716
1751276828552,2025-06-30T12.47.08.552,537.259,0.120,0.681,0.728
1751276828562,2025-06-30T12.47.08.562,537.269,0.130,0.678,0.728
1751276828572,2025-06-30T12.47.08.572,537.279,0.131,0.680,0.728
1751276828582,2025-06-30T12.47.08.582,537.289,0.136,0.679,0.730
1751276828592,2025-06-30T12.47.08.592,537.299,0.130,0.680,0.729
1751276828602,2025-06-30T12.47.08.602,537.309,0.121,0.678,0.726
1751276828612,2025-06-30T12.47.08.612,537.319,0.119,0.679,0.724
1751276828622,2025-06-30T12.47.08.622,537.329,0.124,0.680,0.730
1751276828632,2025-06-30T12.47.08.632,537.339,0.128,0.681,0.734
1751276828642,2025-06-30T12.47.08.642,537.349,0.128,0.680,0.731
1751276828652,2025-06-30T12.47.08.652,537.359,0.123,0.679,0.729
1751276828662,2025-06-30T12.47.08.662,537.369,0.119,0.677,0.732
1751276828672,2025-06-30T12.47.08.672,537.379,0.124,0.679,0.734
1751276828682,2025-06-30T12.47.08.682,537.389,0.124,0.677,0.729
1751276828692,2025-06-30T12.47.08.692,537.399,0.127,0.677,0.731
1751276828702,2025-06-30T12.47.08.702,537.409,0.127,0.679,0.733
1751276828712,2025-06-30T12.47.08.712,537.419,0.130,0.677,0.730
1751276828722,2025-06-30T12.47.08.722,537.429,0.127,0.679,0.730
1751276828732,2025-06-30T12.47.08.732,537.439,0.127,0.679,0.729
1751276828742,2025-06-30T12.47.08.742,537.449,0.124,0.677,0.727
1751276828752,2025-06-30T12.47.08.752,537.459,0.125,0.677,0.728
1751276828762,2025-06-30T12.47.08.762,537.469,0.127,0.681,0.728
1751276828772,2025-06-30T12.47.08.772,537.479,0.129,0.680,0.730
1751276828782,2025-06-30T12.47.08.782,537.489,0.132,0.680,0.729
1751276828792,2025-06-30T12.47.08.792,537.499,0.135,0.676,0.735
1751276828802,2025-06-30T12.47.08.802,537.509,0.129,0.676,0.730
1751276828812,2025-06-30T12.47.08.812,537.519,0.123,0.679,0.729
1751276828822,2025-06-30T12.47.08.822,537.529,0.124,0.683,0.729
1751276828832,2025-06-30T12.47.08.832,537.539,0.127,0.682,0.730
1751276828842,2025-06-30T12.47.08.842,537.549,0.131,0.682,0.733
1751276828852,2025-06-30T12.47.08.852,537.559,0.128,0.681,0.729
1751276828862,2025-06-30T12.47.08.862,537.569,0.127,0.683,0.731
1751276828872,2025-06-30T12.47.08.872,537.579,0.132,0.677,0.725
1751276828882,2025-06-30T12.47.08.882,537.589,0.122,0.673,0.724
1751276828892,2025-06-30T12.47.08.892,537.599,0.118,0.678,0.725
1751276828902,2025-06-30T12.47.08.902,537.609,0.123,0.676,0.724
1751276828912,2025-06-30T12.47.08.912,537.619,0.121,0.674,0.725
1751276828922,2025-06-30T12.47.08.922,537.629,0.129,0.677,0.734
1751276828932,2025-06-30T12.47.08.932,537.639,0.137,0.680,0.734
1751276828942,2025-06-30T12.47.08.942,537.649,0.132,0.676,0.730
1751276828952,2025-06-30T12.47.08.952,537.659,0.121,0.675,0.729
1751276828962,2025-06-30T12.47.08.962,537.669,0.119,0.676,0.728
1751276828972,2025-06-30T12.47.08.972,537.679,0.125,0.677,0.734
1751276828982,2025-06-30T12.47.08.982,537.689,0.130,0.675,0.735
1751276828992,2025-06-30T12.47.08.992,537.699,0.131,0.676,0.735
1751276829002,2025-06-30T12.47.09.002,537.709,0.128,0.676,0.731
1751276829012,2025-06-30T12.47.09.012,537.719,0.123,0.675,0.725
1751276829022,2025-06-30T12.47.09.022,537.729,0.121,0.677,0.728
1751276829032,2025-06-30T12.47.09.032,537.739,0.131,0.677,0.728
1751276829042,2025-06-30T12.47.09.042,537.749,0.128,0.673,0.732
1751276829052,2025-06-30T12.47.09.052,537.759,0.132,0.673,0.733
1751276829062,2025-06-30T12.47.09.062,537.769,0.129,0.676,0.733
1751276829072,2025-06-30T12.47.09.072,537.779,0.130,0.676,0.734
1751276829082,2025-06-30T12.47.09.082,537.789,0.124,0.677,0.730
1751276829092,2025-06-30T12.47.09.092,537.799,0.114,0.675,0.725
1751276829102,2025-06-30T12.47.09.102,537.809,0.116,0.676,0.731
1751276829112,2025-06-30T12.47.09.112,537.819,0.132,0.676,0.731
1751276829122,2025-06-30T12.47.09.122,537.829,0.135,0.675,0.730
1751276829132,2025-06-30T12.47.09.132,537.839,0.135,0.674,0.737
1751276829142,2025-06-30T12.47.09.142,537.849,0.139,0.675,0.734
1751276829152,2025-06-30T12.47.09.152,537.859,0.131,0.674,0.733
1751276829162,2025-06-30T12.47.09.162,537.869,0.125,0.674,0.736
1751276829172,2025-06-30T12.47.09.172,537.879,0.127,0.675,0.733
1751276829182,2025-06-30T12.47.09.182,537.889,0.132,0.679,0.732
1751276829192,2025-06-30T12.47.09.192,537.899,0.134,0.677,0.731
1751276829202,2025-06-30T12.47.09.202,537.909,0.128,0.681,0.730
1751276829212,2025-06-30T12.47.09.212,537.919,0.127,0.684,0.725
1751276829222,2025-06-30T12.47.09.222,537.929,0.124,0.684,0.717
1751276829232,2025-06-30T12.47.09.232,537.939,0.118,0.683,0.717
1751276829242,2025-06-30T12.47.09.242,537.949,0.127,0.683,0.722
1751276829252,2025-06-30T12.47.09.252,537.959,0.134,0.685,0.720
1751276829262,2025-06-30T12.47.09.262,537.969,0.133,0.682,0.718
1751276829272,2025-06-30T12.47.09.272,537.979,0.133,0.680,0.720
1751276829282,2025-06-30T12.47.09.282,537.989,0.133,0.682,0.726
1751276829292,2025-06-30T12.47.09.292,537.999,0.133,0.681,0.727
1751276829302,2025-06-30T12.47.09.302,538.009,0.131,0.677,0.732
1751276829312,2025-06-30T12.47.09.312,538.019,0.131,0.675,0.732
1751276829322,2025-06-30T12.47.09.322,538.029,0.130,0.672,0.731
1751276829332,2025-06-30T12.47.09.332,538.039,0.134,0.671,0.737
1751276829342,2025-06-30T12.47.09.342,538.049,0.133,0.673,0.739
1751276829352,2025-06-30T12.47.09.352,538.059,0.134,0.673,0.739
1751276829362,2025-06-30T12.47.09.362,538.069,0.132,0.668,0.741
1751276829372,2025-06-30T12.47.09.372,538.079,0.129,0.667,0.741
1751276829382,2025-06-30T12.47.09.382,538.089,0.125,0.669,0.740
1751276829392,2025-06-30T12.47.09.392,538.099,0.125,0.670,0.741
1751276829402,2025-06-30T12.47.09.402,538.109,0.125,0.671,0.738
1751276829412,2025-06-30T12.47.09.412,538.119,0.122,0.672,0.735
1751276829422,2025-06-30T12.47.09.422,538.129,0.123,0.672,0.732
1751276829432,2025-06-30T12.47.09.432,538.139,0.124,0.674,0.732
1751276829442,2025-06-30T12.47.09.442,538.149,0.130,0.671,0.732
1751276829452,2025-06-30T12.47.09.452,538.159,0.131,0.672,0.731
1751276829462,2025-06-30T12.47.09.462,538.169,0.129,0.672,0.728
1751276829472,2025-06-30T12.47.09.472,538.179,0.126,0.674,0.729
1751276829482,2025-06-30T12.47.09.482,538.189,0.125,0.675,0.728
1751276829492,2025-06-30T12.47.09.492,538.199,0.129,0.678,0.730
1751276829502,2025-06-30T12.47.09.502,538.209,0.134,0.676,0.731
1751276829512,2025-06-30T12.47.09.512,538.219,0.135,0.677,0.732
1751276829522,2025-06-30T12.47.09.522,538.229,0.133,0.677,0.731
1751276829532,2025-06-30T12.47.09.532,538.239,0.130,0.674,0.731
1751276829542,2025-06-30T12.47.09.542,538.249,0.126,0.673,0.728
1751276829552,2025-06-30T12.47.09.552,538.259,0.127,0.677,0.730
1751276829562,2025-06-30T12.47.09.562,538.269,0.132,0.678,0.733
1751276829572,2025-06-30T12.47.09.572,538.279,0.139,0.673,0.737
1751276829582,2025-06-30T12.47.09.582,538.289,0.139,0.671,0.740
1751276829592,2025-06-30T12.47.09.592,538.299,0.139,0.672,0.737
1751276829602,2025-06-30T12.47.09.602,538.309,0.135,0.674,0.732
1751276829612,2025-06-30T12.47.09.612,538.319,0.131,0.677,0.729
1751276829622,2025-06-30T12.47.09.622,538.329,0.127,0.676,0.733
1751276829632,2025-06-30T12.47.09.632,538.339,0.132,0.676,0.733
1751276829642,2025-06-30T12.47.09.642,538.349,0.135,0.673,0.731
1751276829652,2025-06-30T12.47.09.652,538.359,0.132,0.674,0.732
1751276829662,2025-06-30T12.47.09.662,538.369,0.127,0.674,0.732
1751276829672,2025-06-30T12.47.09.672,538.379,0.135,0.676,0.732
1751276829682,2025-06-30T12.47.09.682,538.389,0.134,0.677,0.731
1751276829692,2025-06-30T12.47.09.692,538.399,0.129,0.675,0.731
1751276829702,2025-06-30T12.47.09.702,538.409,0.134,0.675,0.729
1751276829712,2025-06-30T12.47.09.712,538.419,0.136,0.679,0.731
1751276829722,2025-06-30T12.47.09.722,538.429,0.139,0.677,0.732
1751276829732,2025-06-30T12.47.09.732,538.439,0.140,0.673,0.733
1751276829742,2025-06-30T12.47.09.742,538.449,0.150,0.671,0.741
1751276829752,2025-06-30T12.47.09.752,538.459,0.161,0.670,0.747
1751276829762,2025-06-30T12.47.09.762,538.469,0.167,0.673,0.754
1751276829772,2025-06-30T12.47.09.772,538.479,0.162,0.672,0.753
1751276829782,2025-06-30T12.47.09.782,538.489,0.135,0.671,0.739
1751276829792,2025-06-30T12.47.09.792,538.499,0.131,0.676,0.734
1751276829802,2025-06-30T12.47.09.802,538.509,0.136,0.678,0.736
1751276829812,2025-06-30T12.47.09.812,538.519,0.135,0.680,0.735
1751276829822,2025-06-30T12.47.09.822,538.529,0.121,0.680,0.723
1751276829832,2025-06-30T12.47.09.832,538.539,0.106,0.686,0.713
1751276829842,2025-06-30T12.47.09.842,538.549,0.095,0.693,0.693
1751276829852,2025-06-30T12.47.09.852,538.559,0.087,0.697,0.694
1751276829862,2025-06-30T12.47.09.862,538.569,0.094,0.701,0.707
1751276829872,2025-06-30T12.47.09.872,538.579,0.102,0.701,0.702
1751276829882,2025-06-30T12.47.09.882,538.589,0.104,0.700,0.710
1751276829892,2025-06-30T12.47.09.892,538.599,0.112,0.694,0.715
1751276829902,2025-06-30T12.47.09.902,538.609,0.099,0.694,0.709
1751276829912,2025-06-30T12.47.09.912,538.619,0.095,0.695,0.708
1751276829922,2025-06-30T12.47.09.922,538.629,0.099,0.703,0.708
1751276829932,2025-06-30T12.47.09.932,538.639,0.097,0.709,0.701
1751276829942,2025-06-30T12.47.09.942,538.649,0.102,0.714,0.696
1751276829952,2025-06-30T12.47.09.952,538.659,0.099,0.725,0.693
1751276829962,2025-06-30T12.47.09.962,538.669,0.087,0.724,0.684
1751276829972,2025-06-30T12.47.09.972,538.679,0.069,0.723,0.671
1751276829982,2025-06-30T12.47.09.982,538.689,0.081,0.733,0.685
1751276829992,2025-06-30T12.47.09.992,538.699,0.106,0.739,0.685
1751276830002,2025-06-30T12.47.10.002,538.709,0.099,0.734,0.666
1751276830012,2025-06-30T12.47.10.012,538.719,0.080,0.731,0.659
1751276830022,2025-06-30T12.47.10.022,538.729,0.099,0.743,0.671
1751276830032,2025-06-30T12.47.10.032,538.739,0.111,0.750,0.663
1751276830042,2025-06-30T12.47.10.042,538.749,0.101,0.748,0.661
1751276830052,2025-06-30T12.47.10.052,538.759,0.106,0.746,0.663
1751276830062,2025-06-30T12.47.10.062,538.769,0.112,0.743,0.671
1751276830072,2025-06-30T12.47.10.072,538.779,0.118,0.737,0.671
1751276830082,2025-06-30T12.47.10.082,538.789,0.116,0.732,0.671
1751276830092,2025-06-30T12.47.10.092,538.799,0.118,0.734,0.678
1751276830102,2025-06-30T12.47.10.102,538.809,0.120,0.738,0.684
1751276830112,2025-06-30T12.47.10.112,538.819,0.106,0.737,0.670
1751276830122,2025-06-30T12.47.10.122,538.829,0.096,0.739,0.662
1751276830132,2025-06-30T12.47.10.132,538.839,0.093,0.739,0.667
1751276830142,2025-06-30T12.47.10.142,538.849,0.101,0.737,0.674
1751276830152,2025-06-30T12.47.10.152,538.859,0.100,0.737,0.674
1751276830162,2025-06-30T12.47.10.162,538.869,0.101,0.736,0.675
1751276830172,2025-06-30T12.47.10.172,538.879,0.104,0.740,0.677
1751276830182,2025-06-30T12.47.10.182,538.889,0.098,0.740,0.675
1751276830192,2025-06-30T12.47.10.192,538.899,0.093,0.741,0.678
1751276830202,2025-06-30T12.47.10.202,538.909,0.097,0.744,0.676
1751276830212,2025-06-30T12.47.10.212,538.919,0.095,0.742,0.666
1751276830222,2025-06-30T12.47.10.222,538.929,0.097,0.743,0.669
1751276830232,2025-06-30T12.47.10.232,538.939,0.103,0.744,0.669
1751276830242,2025-06-30T12.47.10.242,538.949,0.101,0.741,0.669
1751276830252,2025-06-30T12.47.10.252,538.959,0.101,0.735,0.672
1751276830262,2025-06-30T12.47.10.262,538.969,0.105,0.737,0.668
1751276830272,2025-06-30T12.47.10.272,538.979,0.108,0.739,0.665
1751276830282,2025-06-30T12.47.10.282,538.989,0.100,0.739,0.667
1751276830292,2025-06-30T12.47.10.292,538.999,0.099,0.738,0.680
1751276830302,2025-06-30T12.47.10.302,539.009,0.104,0.732,0.681
1751276830312,2025-06-30T12.47.10.312,539.019,0.104,0.730,0.681
1751276830322,2025-06-30T12.47.10.322,539.029,0.105,0.730,0.679
1751276830332,2025-06-30T12.47.10.332,539.039,0.095,0.728,0.681
1751276830342,2025-06-30T12.47.10.342,539.049,0.099,0.728,0.687
1751276830352,2025-06-30T12.47.10.352,539.059,0.108,0.729,0.685
1751276830362,2025-06-30T12.47.10.362,539.069,0.106,0.730,0.686
1751276830372,2025-06-30T12.47.10.372,539.079,0.104,0.730,0.685
1751276830382,2025-06-30T12.47.10.382,539.089,0.105,0.729,0.688
1751276830392,2025-06-30T12.47.10.392,539.099,0.104,0.726,0.685
1751276830402,2025-06-30T12.47.10.402,539.109,0.100,0.723,0.683
1751276830412,2025-06-30T12.47.10.412,539.119,0.106,0.726,0.685
1751276830422,2025-06-30T12.47.10.422,539.129,0.111,0.729,0.682
1751276830432,2025-06-30T12.47.10.432,539.139,0.104,0.727,0.674
1751276830442,2025-06-30T12.47.10.442,539.149,0.101,0.724,0.676
1751276830452,2025-06-30T12.47.10.452,539.159,0.101,0.723,0.680
1751276830462,2025-06-30T12.47.10.462,539.169,0.113,0.721,0.695
1751276830472,2025-06-30T12.47.10.472,539.179,0.121,0.717,0.694
1751276830482,2025-06-30T12.47.10.482,539.189,0.119,0.713,0.697
1751276830492,2025-06-30T12.47.10.492,539.199,0.123,0.711,0.703
1751276830502,2025-06-30T12.47.10.502,539.209,0.123,0.710,0.705
1751276830512,2025-06-30T12.47.10.512,539.219,0.120,0.708,0.705
1751276830522,2025-06-30T12.47.10.522,539.229,0.114,0.707,0.702
1751276830532,2025-06-30T12.47.10.532,539.239,0.114,0.708,0.706
1751276830542,2025-06-30T12.47.10.542,539.249,0.113,0.710,0.705
1751276830552,2025-06-30T12.47.10.552,539.259,0.107,0.708,0.701
1751276830562,2025-06-30T12.47.10.562,539.269,0.093,0.700,0.690
1751276830572,2025-06-30T12.47.10.572,539.279,0.067,0.689,0.683
1751276830582,2025-06-30T12.47.10.582,539.289,0.066,0.690,0.709
1751276830592,2025-06-30T12.47.10.592,539.299,0.114,0.691,0.717
1751276830602,2025-06-30T12.47.10.602,539.309,0.104,0.680,0.702
1751276830612,2025-06-30T12.47.10.612,539.319,0.120,0.678,0.732
1751276830622,2025-06-30T12.47.10.622,539.329,0.150,0.691,0.740
1751276830632,2025-06-30T12.47.10.632,539.339,0.136,0.692,0.738
1751276830642,2025-06-30T12.47.10.642,539.349,0.167,0.699,0.750
1751276830652,2025-06-30T12.47.10.652,539.359,0.166,0.710,0.717
1751276830662,2025-06-30T12.47.10.662,539.369,0.131,0.715,0.709
1751276830672,2025-06-30T12.47.10.672,539.379,0.123,0.717,0.698
1751276830682,2025-06-30T12.47.10.682,539.389,0.071,0.725,0.668
1751276830692,2025-06-30T12.47.10.692,539.399,0.084,0.737,0.691
1751276830702,2025-06-30T12.47.10.702,539.409,0.113,0.748,0.682
1751276830712,2025-06-30T12.47.10.712,539.419,0.095,0.747,0.659
1751276830722,2025-06-30T12.47.10.722,539.429,0.076,0.740,0.638
