epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751274685136,2025-06-30T12.11.25.136,540.618,-0.008,-0.069,1.005
1751274685146,2025-06-30T12.11.25.146,540.628,-0.029,-0.068,0.991
1751274685156,2025-06-30T12.11.25.156,540.638,-0.043,-0.060,0.990
1751274685166,2025-06-30T12.11.25.166,540.648,-0.060,-0.057,0.991
1751274685176,2025-06-30T12.11.25.176,540.658,-0.050,-0.059,0.992
1751274685186,2025-06-30T12.11.25.186,540.668,-0.048,-0.060,0.993
1751274685196,2025-06-30T12.11.25.196,540.678,-0.056,-0.059,0.992
1751274685206,2025-06-30T12.11.25.206,540.688,-0.078,-0.057,0.990
1751274685216,2025-06-30T12.11.25.216,540.698,-0.113,-0.055,1.002
1751274685226,2025-06-30T12.11.25.226,540.708,-0.151,-0.054,1.024
1751274685236,2025-06-30T12.11.25.236,540.718,-0.169,-0.056,1.035
1751274685246,2025-06-30T12.11.25.246,540.728,-0.162,-0.059,1.034
1751274685256,2025-06-30T12.11.25.256,540.738,-0.146,-0.061,1.025
1751274685266,2025-06-30T12.11.25.266,540.748,-0.099,-0.061,1.031
1751274685276,2025-06-30T12.11.25.276,540.758,-0.067,-0.049,1.035
1751274685286,2025-06-30T12.11.25.286,540.768,-0.077,-0.040,1.036
1751274685296,2025-06-30T12.11.25.296,540.778,-0.093,-0.042,1.033
1751274685306,2025-06-30T12.11.25.306,540.788,-0.107,-0.044,1.027
1751274685316,2025-06-30T12.11.25.316,540.798,-0.121,-0.044,1.025
1751274685326,2025-06-30T12.11.25.326,540.808,-0.136,-0.038,1.026
1751274685336,2025-06-30T12.11.25.336,540.818,-0.139,-0.033,1.023
1751274685346,2025-06-30T12.11.25.346,540.828,-0.142,-0.029,1.023
1751274685356,2025-06-30T12.11.25.356,540.838,-0.143,-0.030,1.012
1751274685366,2025-06-30T12.11.25.366,540.848,-0.125,-0.033,1.007
1751274685376,2025-06-30T12.11.25.376,540.858,-0.114,-0.038,1.006
1751274685386,2025-06-30T12.11.25.386,540.868,-0.120,-0.042,1.000
1751274685396,2025-06-30T12.11.25.396,540.878,-0.115,-0.044,0.998
1751274685406,2025-06-30T12.11.25.406,540.888,-0.107,-0.049,0.998
1751274685416,2025-06-30T12.11.25.416,540.898,-0.116,-0.048,0.999
1751274685426,2025-06-30T12.11.25.426,540.908,-0.124,-0.049,1.003
1751274685436,2025-06-30T12.11.25.436,540.918,-0.123,-0.056,1.011
1751274685446,2025-06-30T12.11.25.446,540.928,-0.110,-0.057,1.011
1751274685456,2025-06-30T12.11.25.456,540.938,-0.117,-0.049,1.009
1751274685466,2025-06-30T12.11.25.466,540.948,-0.126,-0.042,1.007
1751274685476,2025-06-30T12.11.25.476,540.958,-0.131,-0.037,0.999
1751274685486,2025-06-30T12.11.25.486,540.968,-0.144,-0.037,0.995
1751274685496,2025-06-30T12.11.25.496,540.978,-0.137,-0.037,0.994
1751274685506,2025-06-30T12.11.25.506,540.988,-0.124,-0.035,0.993
1751274685516,2025-06-30T12.11.25.516,540.998,-0.119,-0.028,0.994
1751274685526,2025-06-30T12.11.25.526,541.008,-0.123,-0.026,0.995
1751274685536,2025-06-30T12.11.25.536,541.018,-0.125,-0.028,0.992
1751274685546,2025-06-30T12.11.25.546,541.028,-0.126,-0.028,0.995
1751274685556,2025-06-30T12.11.25.556,541.038,-0.132,-0.029,0.996
1751274685566,2025-06-30T12.11.25.566,541.048,-0.132,-0.025,0.999
1751274685576,2025-06-30T12.11.25.576,541.058,-0.139,-0.023,1.003
1751274685586,2025-06-30T12.11.25.586,541.068,-0.140,-0.028,1.011
1751274685596,2025-06-30T12.11.25.596,541.078,-0.138,-0.037,1.027
1751274685606,2025-06-30T12.11.25.606,541.088,-0.142,-0.038,1.042
1751274685616,2025-06-30T12.11.25.616,541.098,-0.151,-0.033,1.050
1751274685626,2025-06-30T12.11.25.626,541.108,-0.150,-0.029,1.053
1751274685636,2025-06-30T12.11.25.636,541.118,-0.132,-0.028,1.056
1751274685646,2025-06-30T12.11.25.646,541.128,-0.113,-0.033,1.060
1751274685656,2025-06-30T12.11.25.656,541.138,-0.108,-0.037,1.061
1751274685666,2025-06-30T12.11.25.666,541.148,-0.124,-0.036,1.053
1751274685676,2025-06-30T12.11.25.676,541.158,-0.149,-0.042,1.037
1751274685686,2025-06-30T12.11.25.686,541.168,-0.150,-0.045,1.029
1751274685696,2025-06-30T12.11.25.696,541.178,-0.142,-0.045,1.026
1751274685706,2025-06-30T12.11.25.706,541.188,-0.125,-0.042,1.021
1751274685716,2025-06-30T12.11.25.716,541.198,-0.107,-0.046,1.022
1751274685726,2025-06-30T12.11.25.726,541.208,-0.095,-0.050,1.022
1751274685736,2025-06-30T12.11.25.736,541.218,-0.094,-0.045,1.004
1751274685746,2025-06-30T12.11.25.746,541.228,-0.094,-0.051,0.999
1751274685756,2025-06-30T12.11.25.756,541.238,-0.048,-0.054,0.978
1751274685766,2025-06-30T12.11.25.766,541.248,-0.002,-0.050,0.983
1751274685776,2025-06-30T12.11.25.776,541.258,0.004,-0.056,0.981
1751274685786,2025-06-30T12.11.25.786,541.268,0.000,-0.061,0.964
1751274685796,2025-06-30T12.11.25.796,541.278,-0.079,-0.063,0.962
1751274685806,2025-06-30T12.11.25.806,541.288,-0.155,-0.061,0.920
1751274685816,2025-06-30T12.11.25.816,541.298,-0.255,-0.050,0.896
1751274685826,2025-06-30T12.11.25.826,541.308,-0.354,-0.023,0.847
1751274685836,2025-06-30T12.11.25.836,541.318,-0.453,-0.030,0.795
1751274685846,2025-06-30T12.11.25.846,541.328,-0.611,-0.026,0.769
1751274685856,2025-06-30T12.11.25.856,541.338,-0.743,-0.007,0.738
1751274685866,2025-06-30T12.11.25.866,541.348,-0.828,0.014,0.729
1751274685876,2025-06-30T12.11.25.876,541.358,-0.861,0.020,0.729
1751274685886,2025-06-30T12.11.25.886,541.368,-0.832,0.035,0.720
1751274685896,2025-06-30T12.11.25.896,541.378,-0.799,0.020,0.699
1751274685906,2025-06-30T12.11.25.906,541.388,-0.755,0.008,0.705
1751274685916,2025-06-30T12.11.25.916,541.398,-0.730,0.002,0.717
1751274685926,2025-06-30T12.11.25.926,541.408,-0.715,0.013,0.708
1751274685936,2025-06-30T12.11.25.936,541.418,-0.730,0.019,0.676
1751274685946,2025-06-30T12.11.25.946,541.428,-0.740,0.022,0.655
1751274685956,2025-06-30T12.11.25.956,541.438,-0.737,-0.004,0.624
1751274685966,2025-06-30T12.11.25.966,541.448,-0.734,-0.013,0.625
1751274685976,2025-06-30T12.11.25.976,541.458,-0.753,-0.005,0.615
1751274685986,2025-06-30T12.11.25.986,541.468,-0.800,-0.007,0.611
1751274685996,2025-06-30T12.11.25.996,541.478,-0.826,-0.005,0.604
1751274686006,2025-06-30T12.11.26.006,541.488,-0.832,0.008,0.600
1751274686016,2025-06-30T12.11.26.016,541.498,-0.807,0.017,0.591
1751274686026,2025-06-30T12.11.26.026,541.508,-0.769,0.016,0.577
1751274686036,2025-06-30T12.11.26.036,541.518,-0.783,0.008,0.558
1751274686046,2025-06-30T12.11.26.046,541.528,-0.862,0.010,0.531
1751274686056,2025-06-30T12.11.26.056,541.538,-0.958,0.020,0.517
1751274686066,2025-06-30T12.11.26.066,541.548,-1.021,0.034,0.503
1751274686076,2025-06-30T12.11.26.076,541.558,-1.045,0.037,0.481
1751274686086,2025-06-30T12.11.26.086,541.568,-1.058,0.037,0.465
1751274686096,2025-06-30T12.11.26.096,541.578,-1.032,0.038,0.476
1751274686106,2025-06-30T12.11.26.106,541.588,-0.970,0.030,0.488
1751274686116,2025-06-30T12.11.26.116,541.598,-0.900,0.019,0.504
1751274686126,2025-06-30T12.11.26.126,541.608,-0.843,0.014,0.530
1751274686136,2025-06-30T12.11.26.136,541.618,-0.817,0.009,0.540
1751274686146,2025-06-30T12.11.26.146,541.628,-0.829,0.010,0.536
1751274686156,2025-06-30T12.11.26.156,541.638,-0.858,0.010,0.531
1751274686166,2025-06-30T12.11.26.166,541.648,-0.861,0.013,0.541
1751274686176,2025-06-30T12.11.26.176,541.658,-0.855,0.013,0.552
1751274686186,2025-06-30T12.11.26.186,541.668,-0.863,0.017,0.561
1751274686196,2025-06-30T12.11.26.196,541.678,-0.887,0.023,0.563
1751274686206,2025-06-30T12.11.26.206,541.688,-0.914,0.023,0.563
1751274686216,2025-06-30T12.11.26.216,541.698,-0.905,0.022,0.566
1751274686226,2025-06-30T12.11.26.226,541.708,-0.890,0.020,0.564
1751274686236,2025-06-30T12.11.26.236,541.718,-0.879,0.024,0.563
1751274686246,2025-06-30T12.11.26.246,541.728,-0.882,0.024,0.558
1751274686256,2025-06-30T12.11.26.256,541.738,-0.898,0.026,0.548
1751274686266,2025-06-30T12.11.26.266,541.748,-0.923,0.025,0.543
1751274686276,2025-06-30T12.11.26.276,541.758,-0.954,0.031,0.546
1751274686286,2025-06-30T12.11.26.286,541.768,-0.977,0.036,0.552
1751274686296,2025-06-30T12.11.26.296,541.778,-1.010,0.032,0.556
1751274686306,2025-06-30T12.11.26.306,541.788,-1.039,0.036,0.565
1751274686316,2025-06-30T12.11.26.316,541.798,-1.059,0.035,0.565
1751274686326,2025-06-30T12.11.26.326,541.808,-1.075,0.052,0.588
1751274686336,2025-06-30T12.11.26.336,541.818,-1.000,0.035,0.583
1751274686346,2025-06-30T12.11.26.346,541.828,-0.985,0.080,0.609
1751274686356,2025-06-30T12.11.26.356,541.838,-0.882,0.086,0.593
1751274686366,2025-06-30T12.11.26.366,541.848,-0.665,0.041,0.595
1751274686376,2025-06-30T12.11.26.376,541.858,-0.500,-0.003,0.617
1751274686386,2025-06-30T12.11.26.386,541.868,-0.379,-0.032,0.656
1751274686396,2025-06-30T12.11.26.396,541.878,-0.219,-0.054,0.719
1751274686406,2025-06-30T12.11.26.406,541.888,-0.071,-0.061,0.800
1751274686416,2025-06-30T12.11.26.416,541.898,0.072,-0.075,0.873
1751274686426,2025-06-30T12.11.26.426,541.908,0.165,-0.088,0.931
1751274686436,2025-06-30T12.11.26.436,541.918,0.208,-0.092,0.981
1751274686446,2025-06-30T12.11.26.446,541.928,0.282,-0.108,0.998
1751274686456,2025-06-30T12.11.26.456,541.938,0.348,-0.119,1.010
1751274686466,2025-06-30T12.11.26.466,541.948,0.346,-0.112,1.016
1751274686476,2025-06-30T12.11.26.476,541.958,0.250,-0.100,1.019
1751274686486,2025-06-30T12.11.26.486,541.968,0.125,-0.091,1.021
1751274686496,2025-06-30T12.11.26.496,541.978,0.055,-0.084,1.010
1751274686506,2025-06-30T12.11.26.506,541.988,0.048,-0.076,0.995
1751274686516,2025-06-30T12.11.26.516,541.998,0.094,-0.081,0.993
1751274686526,2025-06-30T12.11.26.526,542.008,0.127,-0.087,0.990
1751274686536,2025-06-30T12.11.26.536,542.018,0.157,-0.097,0.984
1751274686546,2025-06-30T12.11.26.546,542.028,0.201,-0.106,0.990
1751274686556,2025-06-30T12.11.26.556,542.038,0.215,-0.103,1.001
1751274686566,2025-06-30T12.11.26.566,542.048,0.146,-0.090,1.015
1751274686576,2025-06-30T12.11.26.576,542.058,0.077,-0.087,1.023
1751274686586,2025-06-30T12.11.26.586,542.068,0.027,-0.084,1.034
1751274686596,2025-06-30T12.11.26.596,542.078,-0.011,-0.078,1.031
1751274686606,2025-06-30T12.11.26.606,542.088,-0.036,-0.074,1.024
1751274686616,2025-06-30T12.11.26.616,542.098,-0.029,-0.080,1.017
1751274686626,2025-06-30T12.11.26.626,542.108,0.020,-0.084,1.018
1751274686636,2025-06-30T12.11.26.636,542.118,0.070,-0.085,1.018
1751274686646,2025-06-30T12.11.26.646,542.128,0.095,-0.088,1.025
1751274686656,2025-06-30T12.11.26.656,542.138,0.091,-0.092,1.025
1751274686666,2025-06-30T12.11.26.666,542.148,0.099,-0.090,1.025
1751274686676,2025-06-30T12.11.26.676,542.158,0.108,-0.089,1.016
1751274686686,2025-06-30T12.11.26.686,542.168,0.110,-0.089,1.017
1751274686696,2025-06-30T12.11.26.696,542.178,0.080,-0.082,1.024
1751274686706,2025-06-30T12.11.26.706,542.188,0.028,-0.077,1.032
1751274686716,2025-06-30T12.11.26.716,542.198,-0.024,-0.069,1.037
1751274686726,2025-06-30T12.11.26.726,542.208,-0.043,-0.070,1.026
1751274686736,2025-06-30T12.11.26.736,542.218,-0.019,-0.070,1.017
1751274686746,2025-06-30T12.11.26.746,542.228,0.014,-0.071,1.010
1751274686756,2025-06-30T12.11.26.756,542.238,0.027,-0.073,1.003
1751274686766,2025-06-30T12.11.26.766,542.248,0.038,-0.076,1.012
1751274686776,2025-06-30T12.11.26.776,542.258,0.050,-0.083,1.019
1751274686786,2025-06-30T12.11.26.786,542.268,0.057,-0.090,1.025
1751274686796,2025-06-30T12.11.26.796,542.278,0.052,-0.092,1.031
1751274686806,2025-06-30T12.11.26.806,542.288,0.049,-0.092,1.026
1751274686816,2025-06-30T12.11.26.816,542.298,0.056,-0.088,1.022
1751274686826,2025-06-30T12.11.26.826,542.308,0.047,-0.082,1.021
1751274686836,2025-06-30T12.11.26.836,542.318,0.030,-0.076,1.017
1751274686846,2025-06-30T12.11.26.846,542.328,0.024,-0.076,1.009
1751274686856,2025-06-30T12.11.26.856,542.338,0.025,-0.076,1.010
1751274686866,2025-06-30T12.11.26.866,542.348,0.011,-0.071,1.004
1751274686876,2025-06-30T12.11.26.876,542.358,-0.006,-0.073,0.998
1751274686886,2025-06-30T12.11.26.886,542.368,0.004,-0.083,0.997
1751274686896,2025-06-30T12.11.26.896,542.378,0.026,-0.079,0.998
1751274686906,2025-06-30T12.11.26.906,542.388,0.042,-0.078,0.995
1751274686916,2025-06-30T12.11.26.916,542.398,0.056,-0.081,0.990
1751274686926,2025-06-30T12.11.26.926,542.408,0.064,-0.082,0.988
1751274686936,2025-06-30T12.11.26.936,542.418,0.067,-0.082,0.988
1751274686946,2025-06-30T12.11.26.946,542.428,0.061,-0.084,0.989
1751274686956,2025-06-30T12.11.26.956,542.438,0.055,-0.087,0.992
1751274686966,2025-06-30T12.11.26.966,542.448,0.063,-0.089,0.978
1751274686976,2025-06-30T12.11.26.976,542.458,0.109,-0.090,0.958
1751274686986,2025-06-30T12.11.26.986,542.468,0.173,-0.090,0.950
1751274686996,2025-06-30T12.11.26.996,542.478,0.222,-0.089,0.953
1751274687006,2025-06-30T12.11.27.006,542.488,0.267,-0.095,0.916
1751274687016,2025-06-30T12.11.27.016,542.498,0.207,-0.093,0.909
1751274687026,2025-06-30T12.11.27.026,542.508,0.073,-0.077,0.847
1751274687036,2025-06-30T12.11.27.036,542.518,-0.106,-0.038,0.767
1751274687046,2025-06-30T12.11.27.046,542.528,-0.310,-0.033,0.648
1751274687056,2025-06-30T12.11.27.056,542.538,-0.540,-0.019,0.583
1751274687066,2025-06-30T12.11.27.066,542.548,-0.725,0.001,0.516
1751274687076,2025-06-30T12.11.27.076,542.558,-0.892,0.012,0.455
1751274687086,2025-06-30T12.11.27.086,542.568,-1.015,0.030,0.438
1751274687096,2025-06-30T12.11.27.096,542.578,-1.142,0.052,0.442
1751274687106,2025-06-30T12.11.27.106,542.588,-1.229,0.062,0.452
1751274687116,2025-06-30T12.11.27.116,542.598,-1.211,0.073,0.483
1751274687126,2025-06-30T12.11.27.126,542.608,-1.070,0.077,0.503
1751274687136,2025-06-30T12.11.27.136,542.618,-0.973,0.047,0.485
1751274687146,2025-06-30T12.11.27.146,542.628,-1.000,0.058,0.457
1751274687156,2025-06-30T12.11.27.156,542.638,-1.045,0.063,0.415
1751274687166,2025-06-30T12.11.27.166,542.648,-1.040,0.050,0.384
1751274687176,2025-06-30T12.11.27.176,542.658,-1.008,0.026,0.379
1751274687186,2025-06-30T12.11.27.186,542.668,-0.988,0.019,0.406
1751274687196,2025-06-30T12.11.27.196,542.678,-0.944,0.018,0.441
1751274687206,2025-06-30T12.11.27.206,542.688,-0.898,0.017,0.467
1751274687216,2025-06-30T12.11.27.216,542.698,-0.898,0.026,0.490
1751274687226,2025-06-30T12.11.27.226,542.708,-0.938,0.028,0.485
1751274687236,2025-06-30T12.11.27.236,542.718,-0.970,0.038,0.459
1751274687246,2025-06-30T12.11.27.246,542.728,-0.997,0.041,0.431
1751274687256,2025-06-30T12.11.27.256,542.738,-1.004,0.043,0.424
1751274687266,2025-06-30T12.11.27.266,542.748,-0.982,0.049,0.430
1751274687276,2025-06-30T12.11.27.276,542.758,-0.946,0.053,0.442
1751274687286,2025-06-30T12.11.27.286,542.768,-0.919,0.056,0.457
1751274687296,2025-06-30T12.11.27.296,542.778,-0.936,0.065,0.464
1751274687306,2025-06-30T12.11.27.306,542.788,-0.977,0.063,0.454
1751274687316,2025-06-30T12.11.27.316,542.798,-0.991,0.062,0.448
1751274687326,2025-06-30T12.11.27.326,542.808,-0.984,0.062,0.454
1751274687336,2025-06-30T12.11.27.336,542.818,-0.980,0.057,0.467
1751274687346,2025-06-30T12.11.27.346,542.828,-0.985,0.055,0.467
1751274687356,2025-06-30T12.11.27.356,542.838,-1.004,0.053,0.468
1751274687366,2025-06-30T12.11.27.366,542.848,-1.021,0.050,0.473
1751274687376,2025-06-30T12.11.27.376,542.858,-1.032,0.049,0.483
1751274687386,2025-06-30T12.11.27.386,542.868,-1.038,0.049,0.505
1751274687396,2025-06-30T12.11.27.396,542.878,-1.036,0.054,0.522
1751274687406,2025-06-30T12.11.27.406,542.888,-1.024,0.061,0.535
1751274687416,2025-06-30T12.11.27.416,542.898,-1.016,0.058,0.560
1751274687426,2025-06-30T12.11.27.426,542.908,-0.971,0.049,0.580
1751274687436,2025-06-30T12.11.27.436,542.918,-0.958,0.062,0.604
1751274687446,2025-06-30T12.11.27.446,542.928,-0.920,0.068,0.641
1751274687456,2025-06-30T12.11.27.456,542.938,-0.867,0.062,0.662
1751274687466,2025-06-30T12.11.27.466,542.948,-0.785,0.060,0.672
1751274687476,2025-06-30T12.11.27.476,542.958,-0.655,0.037,0.692
1751274687486,2025-06-30T12.11.27.486,542.968,-0.543,0.016,0.721
1751274687496,2025-06-30T12.11.27.496,542.978,-0.441,0.004,0.758
1751274687506,2025-06-30T12.11.27.506,542.988,-0.312,-0.011,0.802
1751274687516,2025-06-30T12.11.27.516,542.998,-0.219,-0.013,0.860
1751274687526,2025-06-30T12.11.27.526,543.008,-0.163,-0.016,0.902
1751274687536,2025-06-30T12.11.27.536,543.018,-0.118,-0.029,0.924
1751274687546,2025-06-30T12.11.27.546,543.028,-0.090,-0.035,0.945
1751274687556,2025-06-30T12.11.27.556,543.038,-0.055,-0.040,0.957
1751274687566,2025-06-30T12.11.27.566,543.048,0.006,-0.048,0.965
1751274687576,2025-06-30T12.11.27.576,543.058,0.041,-0.052,0.999
1751274687586,2025-06-30T12.11.27.586,543.068,-0.009,-0.042,1.018
1751274687596,2025-06-30T12.11.27.596,543.078,-0.048,-0.044,1.009
1751274687606,2025-06-30T12.11.27.606,543.088,-0.019,-0.056,1.002
1751274687616,2025-06-30T12.11.27.616,543.098,0.024,-0.062,1.002
1751274687626,2025-06-30T12.11.27.626,543.108,0.087,-0.067,1.005
1751274687636,2025-06-30T12.11.27.636,543.118,0.108,-0.062,1.019
1751274687646,2025-06-30T12.11.27.646,543.128,0.112,-0.063,1.013
1751274687656,2025-06-30T12.11.27.656,543.138,0.133,-0.072,1.005
1751274687666,2025-06-30T12.11.27.666,543.148,0.156,-0.083,1.000
1751274687676,2025-06-30T12.11.27.676,543.158,0.184,-0.087,0.997
1751274687686,2025-06-30T12.11.27.686,543.168,0.180,-0.082,0.996
1751274687696,2025-06-30T12.11.27.696,543.178,0.175,-0.083,0.987
1751274687706,2025-06-30T12.11.27.706,543.188,0.183,-0.085,0.979
1751274687716,2025-06-30T12.11.27.716,543.198,0.175,-0.092,0.977
1751274687726,2025-06-30T12.11.27.726,543.208,0.173,-0.094,0.979
1751274687736,2025-06-30T12.11.27.736,543.218,0.156,-0.089,0.983
1751274687746,2025-06-30T12.11.27.746,543.228,0.144,-0.084,0.976
1751274687756,2025-06-30T12.11.27.756,543.238,0.124,-0.085,0.972
1751274687766,2025-06-30T12.11.27.766,543.248,0.083,-0.082,0.977
1751274687776,2025-06-30T12.11.27.776,543.258,0.052,-0.080,0.978
1751274687786,2025-06-30T12.11.27.786,543.268,0.036,-0.073,0.979
1751274687796,2025-06-30T12.11.27.796,543.278,0.024,-0.071,0.981
1751274687806,2025-06-30T12.11.27.806,543.288,0.043,-0.071,0.978
1751274687816,2025-06-30T12.11.27.816,543.298,0.066,-0.073,0.989
1751274687826,2025-06-30T12.11.27.826,543.308,0.078,-0.073,1.000
1751274687836,2025-06-30T12.11.27.836,543.318,0.086,-0.077,1.001
1751274687846,2025-06-30T12.11.27.846,543.328,0.083,-0.074,1.009
1751274687856,2025-06-30T12.11.27.856,543.338,0.071,-0.074,1.012
1751274687866,2025-06-30T12.11.27.866,543.348,0.073,-0.077,1.008
1751274687876,2025-06-30T12.11.27.876,543.358,0.087,-0.081,1.004
1751274687886,2025-06-30T12.11.27.886,543.368,0.103,-0.083,1.007
1751274687896,2025-06-30T12.11.27.896,543.378,0.091,-0.075,1.016
1751274687906,2025-06-30T12.11.27.906,543.388,0.074,-0.077,1.020
1751274687916,2025-06-30T12.11.27.916,543.398,0.081,-0.078,1.019
1751274687926,2025-06-30T12.11.27.926,543.408,0.084,-0.071,1.014
1751274687936,2025-06-30T12.11.27.936,543.418,0.078,-0.068,1.011
1751274687946,2025-06-30T12.11.27.946,543.428,0.066,-0.067,1.006
1751274687956,2025-06-30T12.11.27.956,543.438,0.059,-0.065,1.002
1751274687966,2025-06-30T12.11.27.966,543.448,0.047,-0.068,1.008
1751274687976,2025-06-30T12.11.27.976,543.458,0.039,-0.069,1.014
1751274687986,2025-06-30T12.11.27.986,543.468,0.031,-0.064,1.014
1751274687996,2025-06-30T12.11.27.996,543.478,0.035,-0.067,1.012
1751274688006,2025-06-30T12.11.28.006,543.488,0.052,-0.069,1.010
1751274688016,2025-06-30T12.11.28.016,543.498,0.060,-0.073,1.004
1751274688026,2025-06-30T12.11.28.026,543.508,0.080,-0.078,0.998
1751274688036,2025-06-30T12.11.28.036,543.518,0.103,-0.078,0.999
1751274688046,2025-06-30T12.11.28.046,543.528,0.133,-0.074,0.985
1751274688056,2025-06-30T12.11.28.056,543.538,0.189,-0.082,0.971
1751274688066,2025-06-30T12.11.28.066,543.548,0.233,-0.086,0.970
1751274688076,2025-06-30T12.11.28.076,543.558,0.204,-0.084,0.965
1751274688086,2025-06-30T12.11.28.086,543.568,0.159,-0.080,0.936
1751274688096,2025-06-30T12.11.28.096,543.578,0.079,-0.069,0.912
1751274688106,2025-06-30T12.11.28.106,543.588,-0.042,-0.053,0.864
1751274688116,2025-06-30T12.11.28.116,543.598,-0.172,-0.038,0.832
1751274688126,2025-06-30T12.11.28.126,543.608,-0.271,-0.030,0.767
1751274688136,2025-06-30T12.11.28.136,543.618,-0.436,-0.013,0.727
1751274688146,2025-06-30T12.11.28.146,543.628,-0.592,-0.001,0.689
1751274688156,2025-06-30T12.11.28.156,543.638,-0.714,-0.005,0.654
1751274688166,2025-06-30T12.11.28.166,543.648,-0.795,-0.006,0.636
1751274688176,2025-06-30T12.11.28.176,543.658,-0.812,0.001,0.609
1751274688186,2025-06-30T12.11.28.186,543.668,-0.843,-0.025,0.585
1751274688196,2025-06-30T12.11.28.196,543.678,-0.907,-0.019,0.588
1751274688206,2025-06-30T12.11.28.206,543.688,-0.978,0.025,0.612
1751274688216,2025-06-30T12.11.28.216,543.698,-0.975,0.037,0.635
1751274688226,2025-06-30T12.11.28.226,543.708,-0.939,0.035,0.659
1751274688236,2025-06-30T12.11.28.236,543.718,-0.916,0.045,0.679
1751274688246,2025-06-30T12.11.28.246,543.728,-0.885,0.061,0.690
1751274688256,2025-06-30T12.11.28.256,543.738,-0.828,0.058,0.664
1751274688266,2025-06-30T12.11.28.266,543.748,-0.800,0.048,0.645
1751274688276,2025-06-30T12.11.28.276,543.758,-0.815,0.042,0.622
1751274688286,2025-06-30T12.11.28.286,543.768,-0.846,0.044,0.606
1751274688296,2025-06-30T12.11.28.296,543.778,-0.868,0.039,0.585
1751274688306,2025-06-30T12.11.28.306,543.788,-0.869,0.039,0.585
1751274688316,2025-06-30T12.11.28.316,543.798,-0.868,0.038,0.599
1751274688326,2025-06-30T12.11.28.326,543.808,-0.896,0.045,0.601
1751274688336,2025-06-30T12.11.28.336,543.818,-0.921,0.042,0.595
1751274688346,2025-06-30T12.11.28.346,543.828,-0.917,0.041,0.584
1751274688356,2025-06-30T12.11.28.356,543.838,-0.925,0.042,0.577
1751274688366,2025-06-30T12.11.28.366,543.848,-0.946,0.050,0.568
1751274688376,2025-06-30T12.11.28.376,543.858,-0.962,0.055,0.558
1751274688386,2025-06-30T12.11.28.386,543.868,-0.958,0.049,0.546
1751274688396,2025-06-30T12.11.28.396,543.878,-0.930,0.048,0.545
1751274688406,2025-06-30T12.11.28.406,543.888,-0.902,0.045,0.538
1751274688416,2025-06-30T12.11.28.416,543.898,-0.895,0.040,0.534
1751274688426,2025-06-30T12.11.28.426,543.908,-0.895,0.038,0.542
1751274688436,2025-06-30T12.11.28.436,543.918,-0.891,0.038,0.547
1751274688446,2025-06-30T12.11.28.446,543.928,-0.878,0.038,0.550
1751274688456,2025-06-30T12.11.28.456,543.938,-0.862,0.036,0.546
1751274688466,2025-06-30T12.11.28.466,543.948,-0.847,0.034,0.550
1751274688476,2025-06-30T12.11.28.476,543.958,-0.840,0.033,0.542
1751274688486,2025-06-30T12.11.28.486,543.968,-0.844,0.030,0.539
1751274688496,2025-06-30T12.11.28.496,543.978,-0.874,0.033,0.530
1751274688506,2025-06-30T12.11.28.506,543.988,-0.896,0.033,0.519
1751274688516,2025-06-30T12.11.28.516,543.998,-0.893,0.036,0.518
1751274688526,2025-06-30T12.11.28.526,544.008,-0.884,0.033,0.521
1751274688536,2025-06-30T12.11.28.536,544.018,-0.878,0.029,0.533
1751274688546,2025-06-30T12.11.28.546,544.028,-0.874,0.029,0.539
1751274688556,2025-06-30T12.11.28.556,544.038,-0.865,0.025,0.526
1751274688566,2025-06-30T12.11.28.566,544.048,-0.868,0.025,0.531
1751274688576,2025-06-30T12.11.28.576,544.058,-0.893,0.026,0.534
1751274688586,2025-06-30T12.11.28.586,544.068,-0.938,0.020,0.519
1751274688596,2025-06-30T12.11.28.596,544.078,-0.970,0.016,0.524
1751274688606,2025-06-30T12.11.28.606,544.088,-0.961,0.005,0.535
1751274688616,2025-06-30T12.11.28.616,544.098,-0.958,0.003,0.562
1751274688626,2025-06-30T12.11.28.626,544.108,-0.916,0.007,0.594
1751274688636,2025-06-30T12.11.28.636,544.118,-0.876,0.005,0.627
1751274688646,2025-06-30T12.11.28.646,544.128,-0.828,0.019,0.664
1751274688656,2025-06-30T12.11.28.656,544.138,-0.808,0.025,0.694
1751274688666,2025-06-30T12.11.28.666,544.148,-0.768,0.023,0.724
1751274688676,2025-06-30T12.11.28.676,544.158,-0.711,0.039,0.765
1751274688686,2025-06-30T12.11.28.686,544.168,-0.639,0.036,0.805
1751274688696,2025-06-30T12.11.28.696,544.178,-0.581,0.035,0.827
1751274688706,2025-06-30T12.11.28.706,544.188,-0.534,0.035,0.841
1751274688716,2025-06-30T12.11.28.716,544.198,-0.447,0.022,0.851
1751274688726,2025-06-30T12.11.28.726,544.208,-0.352,0.006,0.878
1751274688736,2025-06-30T12.11.28.736,544.218,-0.304,0.007,0.910
1751274688746,2025-06-30T12.11.28.746,544.228,-0.247,-0.008,0.917
1751274688756,2025-06-30T12.11.28.756,544.238,-0.180,-0.022,0.931
1751274688766,2025-06-30T12.11.28.766,544.248,-0.118,-0.028,0.945
